epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,549.785,0.80806,0.35438,0.98421,0.84727,0.79398,0.87601,0.666,1.15013,0.46151,1.13932,9.1501e-05,9.1501e-05,9.1501e-05
40,565.058,0.78961,0.34795,0.97599,0.82914,0.79827,0.88087,0.65989,1.14804,0.47052,1.15022,9.1251e-05,9.1251e-05,9.1251e-05
41,578.881,0.78596,0.34572,0.98161,0.77648,0.83084,0.86951,0.64774,1.14954,0.47798,1.14253,9.1001e-05,9.1001e-05,9.1001e-05
42,592.708,0.7784,0.34309,0.97978,0.84451,0.79303,0.88592,0.64775,1.15189,0.47823,1.14577,9.0751e-05,9.0751e-05,9.0751e-05
43,606.501,0.77101,0.34416,0.97553,0.865,0.77735,0.86139,0.63629,1.16327,0.48184,1.16295,9.0501e-05,9.0501e-05,9.0501e-05
44,620.308,0.75071,0.33883,0.96351,0.72819,0.83829,0.85352,0.64857,1.1459,0.47318,1.15226,9.02511e-05,9.02511e-05,9.02511e-05
45,634.128,0.76019,0.33705,0.96577,0.83402,0.77742,0.84143,0.63696,1.16717,0.46704,1.16777,9.00011e-05,9.00011e-05,9.00011e-05
46,647.976,0.77271,0.33488,0.9756,0.87383,0.77034,0.85198,0.64272,1.14799,0.47493,1.15479,8.97511e-05,8.97511e-05,8.97511e-05
47,661.795,0.76795,0.34445,0.96644,0.80177,0.78954,0.87526,0.66387,1.14259,0.47675,1.15195,8.95012e-05,8.95012e-05,8.95012e-05
48,675.611,0.75811,0.33383,0.97029,0.77391,0.82928,0.87708,0.6542,1.16241,0.49361,1.17014,8.92512e-05,8.92512e-05,8.92512e-05
49,689.448,0.74976,0.3354,0.95753,0.78262,0.81138,0.87657,0.65825,1.15087,0.48712,1.16184,8.90012e-05,8.90012e-05,8.90012e-05
50,703.279,0.7425,0.32634,0.95907,0.80599,0.82628,0.87815,0.65347,1.16091,0.49207,1.17447,8.87512e-05,8.87512e-05,8.87512e-05
51,717.136,0.72493,0.32482,0.95812,0.84067,0.81341,0.85516,0.64155,1.14166,0.48548,1.15786,8.85013e-05,8.85013e-05,8.85013e-05
52,731.091,0.73304,0.32649,0.9609,0.84706,0.7716,0.85895,0.64524,1.15229,0.48436,1.16003,8.82513e-05,8.82513e-05,8.82513e-05
53,744.852,0.72076,0.31806,0.9599,0.87018,0.78485,0.87551,0.65368,1.15659,0.49557,1.16719,8.80013e-05,8.80013e-05,8.80013e-05
54,758.541,0.72788,0.32043,0.95201,0.85433,0.78512,0.87185,0.65651,1.15273,0.48539,1.16169,8.77513e-05,8.77513e-05,8.77513e-05
55,772.525,0.71649,0.31964,0.95405,0.77727,0.84183,0.87812,0.6577,1.17387,0.48533,1.16875,8.75013e-05,8.75013e-05,8.75013e-05
56,786.459,0.70978,0.31485,0.94204,0.7157,0.85319,0.87786,0.67035,1.16194,0.48448,1.17328,8.72514e-05,8.72514e-05,8.72514e-05
57,800.412,0.7115,0.31431,0.9515,0.82508,0.78439,0.86799,0.65886,1.17433,0.48019,1.18182,8.70014e-05,8.70014e-05,8.70014e-05
58,814.469,0.71555,0.31291,0.94787,0.79782,0.81036,0.87709,0.66626,1.17609,0.474,1.1727,8.67514e-05,8.67514e-05,8.67514e-05
59,828.78,0.71136,0.31193,0.94471,0.84781,0.78956,0.87315,0.64665,1.17038,0.49254,1.1762,8.65014e-05,8.65014e-05,8.65014e-05
60,842.662,0.69943,0.31022,0.93917,0.79357,0.82654,0.88156,0.65199,1.17106,0.48981,1.18283,8.62515e-05,8.62515e-05,8.62515e-05
61,856.566,0.7037,0.30867,0.93859,0.77899,0.80642,0.87438,0.66523,1.15453,0.4804,1.16911,8.60015e-05,8.60015e-05,8.60015e-05
62,870.384,0.69956,0.30725,0.93992,0.84353,0.78257,0.87035,0.66936,1.14029,0.47462,1.1652,8.57515e-05,8.57515e-05,8.57515e-05
