epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,188.015,1.61375,2.34659,1.08129,0.72013,0.25209,0.28615,0.19358,1.53304,1.81835,1.08217,6.39608e-05,6.39608e-05,6.39608e-05
14,202.117,1.58873,2.25205,1.07873,0.70206,0.25349,0.30547,0.20385,1.568,1.78888,1.08823,6.36242e-05,6.36242e-05,6.36242e-05
15,216.305,1.59684,2.20656,1.07667,0.8488,0.22854,0.3298,0.22454,1.50083,1.71769,1.07548,6.32876e-05,6.32876e-05,6.32876e-05
16,230.418,1.54464,2.19832,1.05972,0.70039,0.28085,0.35114,0.23614,1.51816,1.64303,1.07681,6.2951e-05,6.2951e-05,6.2951e-05
17,244.538,1.52747,2.05488,1.06002,0.7502,0.27404,0.38059,0.26169,1.46834,1.61459,1.07072,6.26144e-05,6.26144e-05,6.26144e-05
18,258.662,1.53859,2.02156,1.0563,0.72851,0.30232,0.38554,0.26424,1.47708,1.57748,1.06614,6.22778e-05,6.22778e-05,6.22778e-05
19,272.839,1.49916,1.94927,1.05112,0.72087,0.32655,0.39859,0.27459,1.46438,1.51587,1.06437,6.19412e-05,6.19412e-05,6.19412e-05
20,286.958,1.50162,1.93297,1.05524,0.74249,0.32994,0.41254,0.28233,1.44607,1.49882,1.05916,6.16046e-05,6.16046e-05,6.16046e-05
21,301.155,1.50599,1.86205,1.04661,0.7137,0.33995,0.42624,0.28921,1.45598,1.47768,1.05962,6.1268e-05,6.1268e-05,6.1268e-05
22,315.226,1.48692,1.85448,1.04429,0.75721,0.3327,0.43129,0.29896,1.43694,1.4354,1.05546,6.09314e-05,6.09314e-05,6.09314e-05
23,329.342,1.48685,1.793,1.04461,0.70676,0.37179,0.44647,0.30733,1.42861,1.40978,1.05286,6.05948e-05,6.05948e-05,6.05948e-05
24,343.777,1.43394,1.84589,1.02581,0.63269,0.39818,0.46527,0.32091,1.43371,1.3984,1.05432,6.02582e-05,6.02582e-05,6.02582e-05
25,357.937,1.47071,1.74293,1.03242,0.60757,0.41683,0.47107,0.32231,1.44153,1.38379,1.05345,5.99216e-05,5.99216e-05,5.99216e-05
26,372.025,1.4524,1.73752,1.03017,0.61192,0.44384,0.49406,0.34337,1.4209,1.36213,1.04754,5.9585e-05,5.9585e-05,5.9585e-05
27,386.155,1.46423,1.70645,1.04099,0.70642,0.41561,0.52145,0.35819,1.43389,1.35384,1.05199,5.92484e-05,5.92484e-05,5.92484e-05
28,400.269,1.43812,1.64738,1.03085,0.61169,0.46757,0.53209,0.36736,1.43021,1.32664,1.04623,5.89118e-05,5.89118e-05,5.89118e-05
29,414.487,1.44366,1.6335,1.03647,0.6568,0.45004,0.53906,0.36642,1.42501,1.32364,1.04724,5.85752e-05,5.85752e-05,5.85752e-05
30,428.566,1.40265,1.59455,1.02613,0.72744,0.4273,0.5368,0.37254,1.40963,1.27808,1.04342,5.82386e-05,5.82386e-05,5.82386e-05
31,442.676,1.38061,1.64454,1.0109,0.59212,0.50571,0.55513,0.38524,1.40541,1.25843,1.04087,5.7902e-05,5.7902e-05,5.7902e-05
32,456.921,1.4196,1.59713,1.02866,0.6081,0.52228,0.56656,0.39191,1.40534,1.26276,1.04117,5.75654e-05,5.75654e-05,5.75654e-05
33,471.312,1.40854,1.55653,1.01434,0.56886,0.51205,0.55324,0.38114,1.4042,1.23995,1.04369,5.72288e-05,5.72288e-05,5.72288e-05
34,485.454,1.40446,1.54989,1.01055,0.66235,0.4882,0.57155,0.39606,1.40162,1.239,1.04046,5.68922e-05,5.68922e-05,5.68922e-05
35,499.541,1.39709,1.53791,1.0126,0.65948,0.47657,0.56474,0.39273,1.4044,1.23606,1.03821,5.65556e-05,5.65556e-05,5.65556e-05
36,513.748,1.38853,1.49665,1.01467,0.63066,0.53046,0.57592,0.40093,1.3766,1.22424,1.03327,5.6219e-05,5.6219e-05,5.6219e-05
37,527.904,1.3809,1.47746,1.01441,0.60539,0.56409,0.59488,0.40889,1.38162,1.2056,1.03305,5.58824e-05,5.58824e-05,5.58824e-05
38,542.09,1.35613,1.43087,1.00666,0.62254,0.55254,0.59396,0.41358,1.36968,1.19521,1.0322,5.55458e-05,5.55458e-05,5.55458e-05
39,556.219,1.37354,1.45377,1.01008,0.67887,0.53421,0.59543,0.41983,1.36729,1.17943,1.03187,5.52092e-05,5.52092e-05,5.52092e-05
40,570.374,1.35359,1.42208,1.00497,0.57708,0.54934,0.60482,0.42041,1.37269,1.18874,1.0287,5.48726e-05,5.48726e-05,5.48726e-05
41,584.525,1.37125,1.4399,1.0048,0.64909,0.55832,0.60227,0.41833,1.3821,1.17709,1.0309,5.4536e-05,5.4536e-05,5.4536e-05
42,598.602,1.34619,1.41179,1.00077,0.68227,0.57216,0.62226,0.4389,1.35729,1.13957,1.02627,5.41994e-05,5.41994e-05,5.41994e-05
43,612.773,1.34606,1.38769,0.9982,0.70527,0.5711,0.61738,0.43261,1.36499,1.15149,1.0292,5.38628e-05,5.38628e-05,5.38628e-05
44,626.9,1.35039,1.38807,1.00479,0.67933,0.57846,0.61935,0.42924,1.36697,1.13774,1.0303,5.35262e-05,5.35262e-05,5.35262e-05
45,641.084,1.32185,1.36547,0.99362,0.70858,0.57008,0.63027,0.44281,1.35738,1.11874,1.02667,5.31896e-05,5.31896e-05,5.31896e-05
46,655.197,1.32348,1.3494,0.99764,0.76653,0.53166,0.63636,0.44457,1.36581,1.11964,1.02817,5.2853e-05,5.2853e-05,5.2853e-05
47,669.395,1.3281,1.34089,0.99411,0.70313,0.57973,0.6344,0.44507,1.34269,1.10302,1.02434,5.25164e-05,5.25164e-05,5.25164e-05
48,683.542,1.33987,1.37101,0.99937,0.77906,0.55981,0.62929,0.43596,1.36204,1.10629,1.02728,5.21798e-05,5.21798e-05,5.21798e-05
49,697.788,1.31346,1.2934,0.99586,0.6946,0.58323,0.63647,0.44204,1.35163,1.0962,1.02063,5.18432e-05,5.18432e-05,5.18432e-05
50,712.036,1.3135,1.29206,0.98667,0.701,0.57114,0.63485,0.44651,1.34773,1.09581,1.0249,5.15066e-05,5.15066e-05,5.15066e-05
51,726.191,1.32045,1.3057,0.99398,0.75078,0.55669,0.64476,0.45711,1.32613,1.07646,1.01849,5.117e-05,5.117e-05,5.117e-05
52,740.361,1.33851,1.31143,1.00055,0.73325,0.59482,0.64291,0.45072,1.34768,1.08875,1.02281,5.08334e-05,5.08334e-05,5.08334e-05
53,754.946,1.30876,1.26526,0.99617,0.69403,0.60936,0.64946,0.45701,1.33338,1.07347,1.02011,5.04968e-05,5.04968e-05,5.04968e-05
54,769.451,1.31524,1.28386,0.99691,0.69891,0.5995,0.64486,0.45591,1.33124,1.07634,1.02089,5.01602e-05,5.01602e-05,5.01602e-05
55,783.958,1.30313,1.26416,0.99109,0.751,0.57944,0.65453,0.46246,1.32214,1.05095,1.0177,4.98236e-05,4.98236e-05,4.98236e-05
56,798.359,1.30679,1.2625,0.98863,0.74913,0.59474,0.66371,0.46474,1.32844,1.05463,1.01955,4.9487e-05,4.9487e-05,4.9487e-05
57,813.113,1.27437,1.23357,0.98167,0.76865,0.58478,0.66794,0.47048,1.32033,1.04468,1.01779,4.91504e-05,4.91504e-05,4.91504e-05
58,827.711,1.30894,1.24984,0.98969,0.78668,0.57527,0.67147,0.47157,1.32544,1.04602,1.01834,4.88138e-05,4.88138e-05,4.88138e-05
59,842.038,1.30663,1.24305,0.99037,0.73058,0.60315,0.66055,0.46441,1.31894,1.04873,1.01578,4.84772e-05,4.84772e-05,4.84772e-05
60,856.392,1.2769,1.22436,0.97961,0.74806,0.58718,0.65398,0.46419,1.31634,1.03107,1.01618,4.81406e-05,4.81406e-05,4.81406e-05
61,870.615,1.28661,1.20935,0.98412,0.81304,0.57042,0.66621,0.47177,1.31641,1.02767,1.01595,4.7804e-05,4.7804e-05,4.7804e-05
62,884.732,1.27671,1.21655,0.98581,0.79145,0.61292,0.67078,0.47146,1.31017,1.01786,1.0143,4.74674e-05,4.74674e-05,4.74674e-05
63,899.044,1.29029,1.21896,0.97945,0.75897,0.61905,0.67241,0.47235,1.3125,1.01455,1.01359,4.71308e-05,4.71308e-05,4.71308e-05
64,913.519,1.28888,1.20021,0.98764,0.74542,0.61632,0.66811,0.47751,1.30824,1.00362,1.01396,4.67942e-05,4.67942e-05,4.67942e-05
65,927.926,1.25158,1.20275,0.97525,0.76845,0.60942,0.67138,0.47983,1.29948,0.9942,1.01111,4.64576e-05,4.64576e-05,4.64576e-05
66,942.092,1.30777,1.18466,0.98086,0.80339,0.58561,0.66978,0.47731,1.30197,0.99566,1.01178,4.6121e-05,4.6121e-05,4.6121e-05
67,956.205,1.28423,1.19331,0.98035,0.75536,0.61501,0.67612,0.47536,1.32399,1.02273,1.01542,4.57844e-05,4.57844e-05,4.57844e-05
68,970.233,1.25751,1.16602,0.97783,0.77498,0.59963,0.67277,0.48422,1.31186,0.99448,1.01393,4.54478e-05,4.54478e-05,4.54478e-05
69,984.323,1.25909,1.15465,0.98072,0.75747,0.60403,0.67427,0.48268,1.29231,0.99083,1.00875,4.51112e-05,4.51112e-05,4.51112e-05
70,998.397,1.2837,1.18177,0.97869,0.75189,0.62701,0.69189,0.49182,1.29493,0.9876,1.00889,4.47746e-05,4.47746e-05,4.47746e-05
71,1012.52,1.2448,1.15208,0.96731,0.70665,0.63492,0.68225,0.48982,1.29775,0.99566,1.01222,4.4438e-05,4.4438e-05,4.4438e-05
72,1026.61,1.23218,1.13643,0.96544,0.75695,0.61297,0.69064,0.48639,1.31495,0.99957,1.01473,4.41014e-05,4.41014e-05,4.41014e-05
73,1040.78,1.24589,1.11993,0.97059,0.79671,0.58175,0.68199,0.48875,1.29612,0.98199,1.01077,4.37648e-05,4.37648e-05,4.37648e-05
74,1054.83,1.24415,1.12523,0.97029,0.78956,0.59505,0.68743,0.47824,1.31874,0.99502,1.01565,4.34282e-05,4.34282e-05,4.34282e-05
75,1068.94,1.24031,1.1043,0.97081,0.75102,0.60987,0.69831,0.491,1.29765,0.98376,1.01109,4.30916e-05,4.30916e-05,4.30916e-05
76,1083.04,1.25589,1.10878,0.97289,0.8036,0.59348,0.68631,0.48738,1.29332,0.97211,1.01148,4.2755e-05,4.2755e-05,4.2755e-05
77,1097.15,1.2339,1.11356,0.96725,0.73272,0.62342,0.67886,0.47996,1.31348,0.98676,1.01422,4.24184e-05,4.24184e-05,4.24184e-05
78,1111.26,1.25241,1.12,0.96572,0.81411,0.59402,0.68473,0.49252,1.28886,0.98864,1.00904,4.20818e-05,4.20818e-05,4.20818e-05
79,1125.38,1.23639,1.11737,0.96864,0.75971,0.6134,0.69725,0.49667,1.30116,0.98242,1.01248,4.17452e-05,4.17452e-05,4.17452e-05
80,1139.85,1.25182,1.10354,0.9767,0.78735,0.60195,0.69699,0.49985,1.29344,0.9661,1.00868,4.14086e-05,4.14086e-05,4.14086e-05
81,1154.56,1.24447,1.10163,0.97013,0.77368,0.6127,0.70089,0.49889,1.28418,0.96127,1.0066,4.1072e-05,4.1072e-05,4.1072e-05
82,1169.16,1.22535,1.08786,0.95996,0.77193,0.61251,0.69714,0.488,1.31085,0.98374,1.01243,4.07354e-05,4.07354e-05,4.07354e-05
83,1183.85,1.2304,1.08589,0.9666,0.79018,0.61061,0.70689,0.50438,1.27404,0.9518,1.00559,4.03988e-05,4.03988e-05,4.03988e-05
84,1198.4,1.22051,1.08882,0.96695,0.7677,0.60877,0.70575,0.50418,1.27839,0.95619,1.00727,4.00622e-05,4.00622e-05,4.00622e-05
85,1212.79,1.21366,1.07393,0.96166,0.79368,0.6012,0.71012,0.50293,1.28312,0.95208,1.00694,3.97256e-05,3.97256e-05,3.97256e-05
86,1227.21,1.2067,1.05027,0.96347,0.76287,0.6193,0.70715,0.50398,1.29087,0.95517,1.00893,3.9389e-05,3.9389e-05,3.9389e-05
87,1241.62,1.2248,1.0587,0.9634,0.7395,0.62834,0.70812,0.51135,1.27417,0.94793,1.00637,3.90524e-05,3.90524e-05,3.90524e-05
88,1256.31,1.21484,1.05226,0.96911,0.77189,0.62047,0.71091,0.50671,1.29381,0.95319,1.0086,3.87158e-05,3.87158e-05,3.87158e-05
89,1270.59,1.21293,1.07869,0.95843,0.77451,0.63766,0.71506,0.50814,1.28215,0.95419,1.00725,3.83792e-05,3.83792e-05,3.83792e-05
90,1285.45,1.20941,1.02701,0.96288,0.79393,0.62759,0.71323,0.5104,1.28017,0.95095,1.00541,3.80426e-05,3.80426e-05,3.80426e-05
91,1300.12,1.20741,1.03632,0.96365,0.73754,0.64713,0.7152,0.50844,1.274,0.94176,1.00621,3.7706e-05,3.7706e-05,3.7706e-05
92,1314.71,1.19934,1.0413,0.95874,0.81356,0.6181,0.7163,0.5108,1.28507,0.94715,1.00837,3.73694e-05,3.73694e-05,3.73694e-05
93,1329.37,1.18749,1.0573,0.94779,0.72747,0.65733,0.70666,0.50844,1.2667,0.93502,1.00332,3.70328e-05,3.70328e-05,3.70328e-05
94,1343.81,1.20533,1.04461,0.96035,0.74376,0.65907,0.70323,0.50505,1.28235,0.94072,1.00821,3.66962e-05,3.66962e-05,3.66962e-05
95,1358.5,1.20881,1.03872,0.9624,0.80484,0.60642,0.70392,0.50824,1.27288,0.92798,1.00327,3.63596e-05,3.63596e-05,3.63596e-05
96,1373.11,1.18563,1.02132,0.95645,0.80885,0.59168,0.70725,0.50738,1.27887,0.93481,1.00523,3.6023e-05,3.6023e-05,3.6023e-05
97,1387.56,1.21375,1.03179,0.95536,0.77729,0.63896,0.71615,0.50838,1.26696,0.93382,1.0015,3.56864e-05,3.56864e-05,3.56864e-05
98,1402.33,1.17633,0.99382,0.95631,0.7648,0.62753,0.70344,0.50529,1.27072,0.93833,1.00007,3.53498e-05,3.53498e-05,3.53498e-05
99,1416.99,1.19552,1.02267,0.95845,0.78196,0.62397,0.71317,0.50973,1.27691,0.93688,1.00352,3.50132e-05,3.50132e-05,3.50132e-05
100,1431.32,1.20973,1.02227,0.95918,0.73275,0.65241,0.72134,0.51623,1.27713,0.9314,1.00417,3.46766e-05,3.46766e-05,3.46766e-05
101,1445.47,1.1921,1.00997,0.95636,0.80505,0.60628,0.71888,0.5076,1.28114,0.93478,1.00468,3.434e-05,3.434e-05,3.434e-05
102,1459.57,1.19018,1.08248,0.95652,0.7984,0.64355,0.72776,0.51426,1.26749,0.93049,1.00306,3.40034e-05,3.40034e-05,3.40034e-05
103,1473.69,1.19079,1.04197,0.95935,0.75495,0.64752,0.73835,0.51844,1.27623,0.92876,1.00246,3.36668e-05,3.36668e-05,3.36668e-05
104,1487.82,1.19458,1.03711,0.95811,0.80068,0.62572,0.73115,0.5231,1.27033,0.92647,1.00059,3.33302e-05,3.33302e-05,3.33302e-05
105,1501.98,1.1814,1.0078,0.95518,0.79172,0.64753,0.7413,0.52451,1.25687,0.9143,0.998,3.29936e-05,3.29936e-05,3.29936e-05
106,1516.09,1.20441,1.01162,0.95218,0.80057,0.64718,0.72675,0.51862,1.2701,0.92407,1.00072,3.2657e-05,3.2657e-05,3.2657e-05
107,1530.27,1.20719,0.9976,0.95232,0.82068,0.6168,0.71774,0.51359,1.26821,0.91715,1.00111,3.23204e-05,3.23204e-05,3.23204e-05
108,1544.3,1.18687,0.98571,0.9569,0.82812,0.61257,0.72985,0.51874,1.25711,0.92046,0.99895,3.19838e-05,3.19838e-05,3.19838e-05
109,1558.46,1.1604,0.98526,0.94858,0.7817,0.6427,0.72609,0.5145,1.26346,0.9239,1.00043,3.16472e-05,3.16472e-05,3.16472e-05
110,1572.55,1.1902,0.99375,0.94904,0.79426,0.6379,0.7341,0.52331,1.27057,0.91656,0.99997,3.13106e-05,3.13106e-05,3.13106e-05
111,1586.65,1.19318,1.01893,0.95268,0.79996,0.64373,0.73187,0.52541,1.25341,0.9026,0.99859,3.0974e-05,3.0974e-05,3.0974e-05
112,1600.75,1.1493,0.96992,0.94846,0.77775,0.66281,0.72631,0.51888,1.27041,0.91143,1.00082,3.06374e-05,3.06374e-05,3.06374e-05
113,1614.89,1.15878,0.96179,0.95511,0.78113,0.63541,0.73176,0.52561,1.25396,0.90607,0.99818,3.03008e-05,3.03008e-05,3.03008e-05
114,1629.11,1.18513,1.00403,0.94769,0.82361,0.62675,0.72958,0.52345,1.25561,0.90681,0.99562,2.99642e-05,2.99642e-05,2.99642e-05
115,1643.65,1.17574,0.9636,0.9546,0.81848,0.62362,0.72725,0.52025,1.26509,0.91286,1.00033,2.96276e-05,2.96276e-05,2.96276e-05
116,1657.99,1.16814,0.97585,0.95415,0.83649,0.61274,0.73256,0.52194,1.25995,0.91015,0.99921,2.9291e-05,2.9291e-05,2.9291e-05
117,1672.36,1.15072,1.00913,0.93187,0.804,0.63859,0.72839,0.52005,1.25376,0.90139,0.9967,2.89544e-05,2.89544e-05,2.89544e-05
118,1686.56,1.14863,0.96186,0.9464,0.74695,0.66127,0.7192,0.51419,1.26243,0.91245,1.00089,2.86178e-05,2.86178e-05,2.86178e-05
119,1700.89,1.17825,0.97496,0.95444,0.82997,0.61585,0.73623,0.52175,1.26437,0.89926,1.00005,2.82812e-05,2.82812e-05,2.82812e-05
120,1715.21,1.17092,0.98966,0.94577,0.7994,0.64279,0.73798,0.52491,1.25451,0.90026,0.99782,2.79446e-05,2.79446e-05,2.79446e-05
121,1729.5,1.16665,0.9592,0.94502,0.79381,0.64523,0.73878,0.52419,1.25382,0.89923,0.99829,2.7608e-05,2.7608e-05,2.7608e-05
122,1743.61,1.16067,0.95176,0.94271,0.80747,0.63848,0.73436,0.53055,1.24156,0.89185,0.99462,2.72714e-05,2.72714e-05,2.72714e-05
123,1757.97,1.16551,0.96564,0.94554,0.78789,0.63861,0.7394,0.52643,1.25231,0.89268,0.99596,2.69348e-05,2.69348e-05,2.69348e-05
124,1772.58,1.16632,0.96755,0.94701,0.77047,0.65492,0.7372,0.52238,1.2665,0.90341,1.00059,2.65982e-05,2.65982e-05,2.65982e-05
125,1786.59,1.13638,0.97281,0.9271,0.75845,0.66196,0.73694,0.52065,1.2528,0.89313,0.99794,2.62616e-05,2.62616e-05,2.62616e-05
126,1800.58,1.14922,0.94775,0.94253,0.78394,0.65255,0.74175,0.53064,1.24248,0.89047,0.99716,2.5925e-05,2.5925e-05,2.5925e-05
127,1814.66,1.16072,0.97257,0.94688,0.82447,0.62066,0.73256,0.52271,1.24262,0.88733,0.99561,2.55884e-05,2.55884e-05,2.55884e-05
128,1828.93,1.12197,0.91253,0.93221,0.81682,0.63754,0.73345,0.52361,1.2565,0.89804,0.99736,2.52518e-05,2.52518e-05,2.52518e-05
129,1843.44,1.138,0.96342,0.93018,0.80052,0.64713,0.74423,0.52638,1.25899,0.88798,1.00126,2.49152e-05,2.49152e-05,2.49152e-05
130,1857.58,1.17558,0.95496,0.95327,0.8029,0.6451,0.74202,0.53124,1.23802,0.8876,0.99423,2.45786e-05,2.45786e-05,2.45786e-05
131,1872.11,1.13879,0.92767,0.93461,0.77599,0.66724,0.74201,0.52552,1.24916,0.89107,0.99559,2.4242e-05,2.4242e-05,2.4242e-05
132,1886.25,1.12537,0.92207,0.93789,0.77282,0.66415,0.7436,0.52925,1.24336,0.8891,0.99661,2.39054e-05,2.39054e-05,2.39054e-05
133,1900.36,1.15066,0.93487,0.94024,0.78164,0.64843,0.7374,0.52669,1.23727,0.88469,0.99387,2.35688e-05,2.35688e-05,2.35688e-05
134,1914.44,1.15431,0.92426,0.94031,0.7761,0.6576,0.73685,0.52637,1.25422,0.89596,0.99977,2.32322e-05,2.32322e-05,2.32322e-05
135,1928.53,1.14232,0.93617,0.94191,0.78871,0.66051,0.7385,0.52757,1.25286,0.89117,0.99719,2.28956e-05,2.28956e-05,2.28956e-05
136,1942.59,1.1498,0.91848,0.94455,0.81234,0.63108,0.73038,0.52923,1.24449,0.88823,0.99547,2.2559e-05,2.2559e-05,2.2559e-05
137,1956.68,1.13611,0.91444,0.93911,0.78133,0.64466,0.73236,0.52674,1.24668,0.88959,0.99698,2.22224e-05,2.22224e-05,2.22224e-05
138,1970.75,1.1506,0.92821,0.93504,0.81213,0.6414,0.74014,0.52753,1.24856,0.89318,0.9981,2.18858e-05,2.18858e-05,2.18858e-05
139,1984.86,1.12711,0.91179,0.93753,0.80222,0.63897,0.73149,0.52432,1.24756,0.88469,0.9979,2.15492e-05,2.15492e-05,2.15492e-05
140,1999.01,1.14555,0.93397,0.94441,0.82701,0.63871,0.74054,0.52902,1.24835,0.88261,0.99722,2.12126e-05,2.12126e-05,2.12126e-05
141,2013.09,1.13346,0.91666,0.93746,0.82002,0.6299,0.74259,0.53273,1.24987,0.88698,0.99698,2.0876e-05,2.0876e-05,2.0876e-05
142,2027.16,1.13831,0.91177,0.94303,0.86288,0.60025,0.74026,0.53287,1.24067,0.87647,0.99509,2.05394e-05,2.05394e-05,2.05394e-05
143,2041.29,1.13551,0.92104,0.93709,0.81668,0.63177,0.73417,0.5325,1.24557,0.87818,0.99664,2.02028e-05,2.02028e-05,2.02028e-05
144,2055.38,1.12484,0.90738,0.93639,0.75384,0.66181,0.73277,0.53043,1.24491,0.8839,0.99478,1.98662e-05,1.98662e-05,1.98662e-05
145,2070,1.12448,0.91371,0.93744,0.78926,0.64742,0.73588,0.52429,1.24547,0.87939,0.99824,1.95296e-05,1.95296e-05,1.95296e-05
146,2084.12,1.14414,0.91922,0.93877,0.79245,0.648,0.74154,0.52964,1.24562,0.88065,0.99541,1.9193e-05,1.9193e-05,1.9193e-05
147,2098.28,1.14557,0.93344,0.94232,0.80749,0.63929,0.74024,0.53226,1.23817,0.87412,0.99399,1.88564e-05,1.88564e-05,1.88564e-05
148,2112.38,1.13042,0.90922,0.94248,0.80207,0.63824,0.73778,0.53086,1.24281,0.88303,0.99547,1.85198e-05,1.85198e-05,1.85198e-05
149,2126.54,1.1564,0.93644,0.93816,0.77677,0.6644,0.74347,0.53443,1.23596,0.87533,0.99333,1.81832e-05,1.81832e-05,1.81832e-05
150,2140.78,1.13826,0.91379,0.93211,0.78505,0.66002,0.74221,0.53642,1.23748,0.87684,0.99433,1.78466e-05,1.78466e-05,1.78466e-05
151,2155.22,1.13905,0.90636,0.93601,0.789,0.64784,0.7398,0.53342,1.24157,0.87772,0.99581,1.751e-05,1.751e-05,1.751e-05
152,2169.28,1.12757,0.90546,0.93046,0.78749,0.65974,0.74087,0.53181,1.24446,0.88214,0.99768,1.71734e-05,1.71734e-05,1.71734e-05
153,2183.35,1.11412,0.89195,0.93362,0.80187,0.64374,0.74043,0.53131,1.24844,0.88005,0.99811,1.68368e-05,1.68368e-05,1.68368e-05
154,2197.39,1.11262,0.89212,0.93122,0.82147,0.62756,0.7398,0.53267,1.23813,0.87486,0.99499,1.65002e-05,1.65002e-05,1.65002e-05
155,2211.45,1.11006,0.88281,0.93567,0.81724,0.63013,0.74404,0.53353,1.24389,0.87699,0.99702,1.61636e-05,1.61636e-05,1.61636e-05
156,2225.54,1.10735,0.88602,0.92959,0.81376,0.63511,0.74236,0.53232,1.24348,0.87546,0.99592,1.5827e-05,1.5827e-05,1.5827e-05
157,2239.72,1.12578,0.88954,0.92821,0.84919,0.61423,0.74263,0.53403,1.23721,0.87491,0.99521,1.54904e-05,1.54904e-05,1.54904e-05
158,2253.78,1.14128,0.90357,0.93765,0.82481,0.62629,0.74555,0.5378,1.2348,0.86842,0.99488,1.51538e-05,1.51538e-05,1.51538e-05
159,2267.96,1.10513,0.88638,0.93308,0.77239,0.67606,0.7496,0.5393,1.23821,0.87501,0.99481,1.48172e-05,1.48172e-05,1.48172e-05
160,2282.06,1.10854,0.92867,0.93219,0.76219,0.67277,0.75153,0.54405,1.22916,0.86996,0.9925,1.44806e-05,1.44806e-05,1.44806e-05
161,2296.33,1.11439,0.89915,0.93561,0.82962,0.63408,0.75068,0.54111,1.24133,0.87445,0.99419,1.4144e-05,1.4144e-05,1.4144e-05
162,2310.38,1.12951,0.90217,0.94001,0.79933,0.65378,0.752,0.5393,1.23642,0.8745,0.99401,1.38074e-05,1.38074e-05,1.38074e-05
163,2324.46,1.11522,0.89388,0.92743,0.81755,0.64934,0.75192,0.53947,1.23444,0.87281,0.99262,1.34708e-05,1.34708e-05,1.34708e-05
164,2338.49,1.09413,0.86736,0.93005,0.80885,0.66309,0.74088,0.52768,1.23291,0.87102,0.99195,1.31342e-05,1.31342e-05,1.31342e-05
165,2352.64,1.13484,0.89422,0.94178,0.7998,0.66571,0.75169,0.537,1.24205,0.8734,0.99379,1.27976e-05,1.27976e-05,1.27976e-05
166,2366.86,1.11487,0.88679,0.92839,0.79501,0.66222,0.74996,0.54003,1.23496,0.87139,0.99362,1.2461e-05,1.2461e-05,1.2461e-05
167,2380.96,1.1173,0.89234,0.93204,0.80611,0.64401,0.7376,0.52767,1.23955,0.86974,0.99505,1.21244e-05,1.21244e-05,1.21244e-05
168,2394.99,1.11582,0.89347,0.9371,0.80204,0.64484,0.73801,0.53115,1.23505,0.86866,0.99332,1.17878e-05,1.17878e-05,1.17878e-05
169,2409,1.09826,0.87321,0.93387,0.80882,0.65704,0.7455,0.53419,1.23742,0.87316,0.99358,1.14512e-05,1.14512e-05,1.14512e-05
170,2423.07,1.112,0.89281,0.93025,0.8067,0.64597,0.75105,0.53903,1.23762,0.8694,0.99478,1.11146e-05,1.11146e-05,1.11146e-05
171,2437.19,1.09996,0.86266,0.92788,0.79879,0.65212,0.74822,0.53675,1.23683,0.86956,0.99473,1.0778e-05,1.0778e-05,1.0778e-05
