epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1599.13,0.56935,0.35341,1.59592,0.38259,0.03643,0.04584,0.03031,4.23471,10.3174,3.69941,0.000218737,0.000218737,0.000218737
19,1687.31,0.54429,0.33661,1.59322,0.22883,0.03816,0.04415,0.02988,4.29215,10.3576,3.78079,0.000216133,0.000216133,0.000216133
20,1775.29,0.54948,0.33433,1.59559,0.10941,0.03745,0.04656,0.03125,4.28048,10.3633,3.71617,0.00021353,0.00021353,0.00021353
21,1863.11,0.53819,0.32764,1.59168,0.34612,0.03745,0.04714,0.0324,4.21485,10.1494,3.62408,0.000210926,0.000210926,0.000210926
22,1950.96,0.53543,0.32467,1.58909,0.15076,0.05536,0.04489,0.02691,4.59108,10.0969,3.92066,0.000208322,0.000208322,0.000208322
23,2038.82,0.51739,0.31545,1.58645,0.30279,0.04274,0.04904,0.03187,4.24508,10.3291,3.75536,0.000205719,0.000205719,0.000205719
24,2126.63,0.51858,0.31379,1.58946,0.23077,0.03725,0.04054,0.02966,4.15291,10.6826,3.71557,0.000203115,0.000203115,0.000203115
25,2214.52,0.50312,0.30644,1.58937,0.03287,0.06792,0.04525,0.0308,4.2607,10.4592,3.72539,0.000200511,0.000200511,0.000200511
26,2302.44,0.50248,0.30855,1.58831,0.46144,0.03644,0.03867,0.02887,4.30267,10.5313,3.76694,0.000197907,0.000197907,0.000197907
27,2390.08,0.49978,0.30616,1.58682,0.49991,0.03745,0.04612,0.03174,4.14445,10.8234,3.71957,0.000195304,0.000195304,0.000195304
28,2477.53,0.48076,0.29577,1.58439,0.30767,0.03846,0.03936,0.02948,4.34165,10.4932,3.79824,0.0001927,0.0001927,0.0001927
29,2564.99,0.48179,0.29595,1.58201,0.38462,0.03742,0.04306,0.03155,4.24264,10.3923,3.69377,0.000190096,0.000190096,0.000190096
30,2652.41,0.47313,0.28866,1.57991,0.34609,0.03846,0.04135,0.02891,4.20201,10.8581,3.60501,0.000187493,0.000187493,0.000187493
31,2739.85,0.47413,0.28709,1.57954,0.42299,0.03846,0.04135,0.02962,4.24475,10.4335,3.61317,0.000184889,0.000184889,0.000184889
32,2827.29,0.47212,0.28552,1.58075,0.46154,0.03818,0.03844,0.02958,4.26481,10.5127,3.6684,0.000182285,0.000182285,0.000182285
33,2914.65,0.46239,0.28029,1.57909,0.34615,0.03626,0.04325,0.02885,4.22087,10.485,3.57731,0.000179682,0.000179682,0.000179682
34,3002.2,0.45842,0.27973,1.57819,0.19067,0.03745,0.04129,0.02932,4.29,10.927,3.77387,0.000177078,0.000177078,0.000177078
35,3089.76,0.46338,0.27946,1.58024,0.34514,0.03737,0.03851,0.02897,4.22034,10.9387,3.77035,0.000174474,0.000174474,0.000174474
36,3177.29,0.45234,0.27189,1.57625,0.34418,0.03741,0.04283,0.02925,4.33636,10.7059,3.77,0.000171871,0.000171871,0.000171871
37,3264.77,0.44431,0.26827,1.57688,0.49798,0.03643,0.04217,0.02859,4.34101,10.5928,3.82445,0.000169267,0.000169267,0.000169267
38,3352.35,0.44837,0.27135,1.57537,0.46043,0.03846,0.0406,0.02892,4.31659,10.8735,3.80938,0.000166663,0.000166663,0.000166663
39,3439.86,0.43484,0.26038,1.57351,0.22884,0.03827,0.03855,0.02824,4.36636,10.8595,3.82013,0.000164059,0.000164059,0.000164059
40,3528.17,0.4328,0.26062,1.57299,0.15385,0.03752,0.03905,0.02874,4.44588,11.0345,3.84829,0.000161456,0.000161456,0.000161456
41,3615.9,0.43289,0.26058,1.57026,0.34517,0.03846,0.04124,0.0289,4.36399,10.9185,3.78445,0.000158852,0.000158852,0.000158852
42,3703.89,0.42689,0.25466,1.56809,0.57692,0.03738,0.03851,0.02921,4.17753,11.0966,3.589,0.000156248,0.000156248,0.000156248
43,3791.57,0.41712,0.25384,1.57224,0.23038,0.03644,0.03803,0.02874,4.27025,11.1901,3.71876,0.000153645,0.000153645,0.000153645
44,3879.48,0.42032,0.25206,1.56972,0.34615,0.03832,0.04,0.02986,4.23266,11.0952,3.64238,0.000151041,0.000151041,0.000151041
45,3967.2,0.41494,0.25359,1.56828,0.49993,0.03846,0.0455,0.03102,4.29306,10.954,3.83643,0.000148437,0.000148437,0.000148437
46,4055.06,0.40951,0.24879,1.56804,0.26921,0.03846,0.03943,0.02914,4.41909,11.0816,3.8874,0.000145834,0.000145834,0.000145834
47,4142.81,0.40906,0.24722,1.5673,0.30576,0.03837,0.04195,0.02949,4.3988,10.9026,3.74466,0.00014323,0.00014323,0.00014323
48,4230.33,0.40707,0.24541,1.56772,0.0341,0.08257,0.04245,0.02963,4.44433,11.2574,3.87051,0.000140626,0.000140626,0.000140626
49,4317.85,0.40104,0.24133,1.56741,0.03583,0.06471,0.04304,0.03073,4.37107,10.8236,3.86848,0.000138022,0.000138022,0.000138022
50,4405.26,0.40213,0.24162,1.5675,0.26816,0.03519,0.04181,0.02964,4.42468,10.9256,3.85368,0.000135419,0.000135419,0.000135419
51,4492.74,0.40152,0.23954,1.56577,0.30653,0.03846,0.04088,0.02921,4.44185,11.2973,3.80983,0.000132815,0.000132815,0.000132815
52,4580.21,0.39346,0.2374,1.56532,0.03643,0.04411,0.04281,0.0324,4.38931,11.116,3.68995,0.000130211,0.000130211,0.000130211
53,4667.65,0.39089,0.23724,1.56418,0.03341,0.06624,0.04896,0.03391,4.41586,10.9541,3.84846,0.000127608,0.000127608,0.000127608
54,4755.11,0.39388,0.2371,1.56378,0.34615,0.03838,0.04107,0.02902,4.44093,11.3545,3.78758,0.000125004,0.000125004,0.000125004
55,4842.51,0.38834,0.23572,1.5648,0.04128,0.05388,0.04955,0.03456,4.47624,10.8108,3.95521,0.0001224,0.0001224,0.0001224
56,4929.96,0.38251,0.23192,1.56377,0.04296,0.05403,0.05192,0.03471,4.30133,11.1929,3.88411,0.000119796,0.000119796,0.000119796
57,5017.36,0.38206,0.23151,1.56225,0.03427,0.06899,0.04342,0.02951,4.37236,11.427,3.85494,0.000117193,0.000117193,0.000117193
58,5104.99,0.37848,0.23001,1.56566,0.26688,0.03745,0.0413,0.03048,4.32771,11.279,3.91668,0.000114589,0.000114589,0.000114589
59,5192.54,0.37082,0.2255,1.56431,0.2298,0.03543,0.04166,0.02963,4.38743,11.0848,3.83868,0.000111985,0.000111985,0.000111985
60,5280,0.37409,0.22403,1.56403,0.04604,0.07327,0.05194,0.032,4.26312,10.9523,3.77334,0.000109382,0.000109382,0.000109382
61,5367.44,0.37668,0.22525,1.5634,0.03267,0.04548,0.04246,0.02896,4.50018,11.1773,4.02064,0.000106778,0.000106778,0.000106778
62,5454.83,0.36454,0.22075,1.5626,0.03457,0.06044,0.04208,0.02985,4.3741,11.4509,3.97089,0.000104174,0.000104174,0.000104174
63,5542.38,0.3655,0.21835,1.56124,0.04404,0.05113,0.05131,0.03218,4.44391,11.4812,4.07381,0.000101571,0.000101571,0.000101571
64,5630.02,0.36845,0.22099,1.56116,0.04155,0.04548,0.04673,0.0317,4.53411,11.3386,4.05666,9.89669e-05,9.89669e-05,9.89669e-05
65,5717.53,0.35938,0.21698,1.56074,0.49994,0.03644,0.03996,0.02808,4.53843,11.18,4.0818,9.63632e-05,9.63632e-05,9.63632e-05
66,5805.24,0.35856,0.21722,1.56023,0.23071,0.03846,0.03971,0.02833,4.51834,11.4028,4.08847,9.37595e-05,9.37595e-05,9.37595e-05
67,5892.71,0.35261,0.21257,1.55834,0.15154,0.03745,0.04378,0.02981,4.45489,11.3066,3.93944,9.11558e-05,9.11558e-05,9.11558e-05
68,5980.19,0.35574,0.21277,1.55844,0.2691,0.03846,0.04375,0.03131,4.53984,11.322,4.12958,8.85521e-05,8.85521e-05,8.85521e-05
69,6067.63,0.35341,0.21207,1.55905,0.19231,0.0384,0.03827,0.02929,4.48444,11.4076,4.07699,8.59484e-05,8.59484e-05,8.59484e-05
70,6155.12,0.34942,0.21229,1.55884,0.15293,0.03745,0.0455,0.02993,4.48258,11.4567,4.06079,8.33447e-05,8.33447e-05,8.33447e-05
71,6242.59,0.34342,0.20474,1.55803,0.26916,0.03846,0.04512,0.02984,4.42326,11.4212,4.06489,8.0741e-05,8.0741e-05,8.0741e-05
72,6330.03,0.33959,0.20464,1.55945,0.26907,0.03745,0.03889,0.029,4.43036,11.7228,4.03502,7.81373e-05,7.81373e-05,7.81373e-05
73,6417.45,0.34033,0.20694,1.5593,0.23044,0.03745,0.03853,0.0292,4.46604,11.5994,4.03339,7.55336e-05,7.55336e-05,7.55336e-05
74,6504.89,0.34005,0.20704,1.55612,0.04368,0.04427,0.04841,0.03183,4.47993,11.5979,4.03485,7.29299e-05,7.29299e-05,7.29299e-05
75,6592.34,0.3385,0.20395,1.55645,0.22971,0.03745,0.04259,0.02962,4.62064,11.4306,4.09046,7.03262e-05,7.03262e-05,7.03262e-05
76,6679.93,0.33214,0.19955,1.55674,0.11373,0.03846,0.04188,0.03065,4.416,11.373,3.98625,6.77225e-05,6.77225e-05,6.77225e-05
77,6769.31,0.33279,0.20045,1.55718,0.26906,0.03846,0.04214,0.03091,4.4002,11.5431,3.95977,6.51188e-05,6.51188e-05,6.51188e-05
78,6859.26,0.33019,0.19853,1.55522,0.03749,0.04274,0.04025,0.03044,4.39911,11.5689,4.03272,6.25151e-05,6.25151e-05,6.25151e-05
79,6947.15,0.32369,0.19401,1.55356,0.03744,0.06624,0.04499,0.02984,4.49104,11.5688,3.98807,5.99114e-05,5.99114e-05,5.99114e-05
80,7035.17,0.31965,0.19199,1.55415,0.26923,0.03638,0.04231,0.03027,4.47328,11.8971,4.12121,5.73077e-05,5.73077e-05,5.73077e-05
81,7123.13,0.31363,0.18846,1.55388,0.26923,0.03634,0.04213,0.03039,4.48727,11.5735,4.08705,5.4704e-05,5.4704e-05,5.4704e-05
82,7210.96,0.32092,0.19174,1.5529,0.34614,0.03745,0.04434,0.03037,4.47619,11.8213,4.0195,5.21003e-05,5.21003e-05,5.21003e-05
83,7298.78,0.31558,0.18841,1.55093,0.04214,0.06197,0.04938,0.03041,4.40228,11.8666,4.05711,4.94966e-05,4.94966e-05,4.94966e-05
84,7386.49,0.31742,0.19108,1.55421,0.04516,0.04172,0.04573,0.03034,4.45947,12.0336,4.07774,4.68929e-05,4.68929e-05,4.68929e-05
85,7474.09,0.31315,0.18967,1.55166,0.15323,0.03745,0.04253,0.03084,4.40761,11.9474,4.03352,4.42892e-05,4.42892e-05,4.42892e-05
86,7561.6,0.31362,0.18733,1.55062,0.03871,0.04274,0.04176,0.03118,4.42939,11.9642,4.06595,4.16855e-05,4.16855e-05,4.16855e-05
87,7649.07,0.30653,0.18351,1.55206,0.30762,0.03745,0.0414,0.03064,4.46249,11.785,4.07124,3.90818e-05,3.90818e-05,3.90818e-05
88,7736.55,0.30253,0.18276,1.55231,0.03332,0.04274,0.04192,0.03019,4.4702,11.9004,4.0696,3.64781e-05,3.64781e-05,3.64781e-05
89,7823.96,0.30033,0.18099,1.54989,0.03775,0.06197,0.04217,0.03063,4.43976,11.8914,4.09024,3.38744e-05,3.38744e-05,3.38744e-05
90,7911.55,0.30233,0.183,1.55068,0.03889,0.04274,0.04543,0.03109,4.38986,11.982,4.04489,3.12707e-05,3.12707e-05,3.12707e-05
91,8027.72,0.26978,0.15793,1.541,0.34608,0.03745,0.04264,0.03067,4.50098,11.8626,4.1781,2.8667e-05,2.8667e-05,2.8667e-05
92,8113.98,0.26928,0.15924,1.53863,0.19231,0.0384,0.04276,0.03093,4.45181,11.9092,4.08666,2.60633e-05,2.60633e-05,2.60633e-05
93,8200.27,0.26577,0.15984,1.54128,0.15385,0.03843,0.04552,0.03057,4.41868,11.6835,4.03262,2.34596e-05,2.34596e-05,2.34596e-05
94,8286.52,0.26285,0.15565,1.54048,0.26923,0.03844,0.04481,0.03075,4.4292,11.7499,4.02546,2.08559e-05,2.08559e-05,2.08559e-05
95,8372.75,0.26232,0.15521,1.53988,0.23068,0.03543,0.04474,0.03007,4.48492,11.9806,4.08795,1.82522e-05,1.82522e-05,1.82522e-05
96,8459.06,0.25764,0.15279,1.54057,0.03989,0.04274,0.04603,0.03105,4.54011,12.0858,4.13968,1.56485e-05,1.56485e-05,1.56485e-05
97,8545.35,0.25605,0.15126,1.53742,0.03827,0.04274,0.04693,0.03241,4.47858,11.9191,4.15089,1.30448e-05,1.30448e-05,1.30448e-05
98,8631.6,0.2514,0.14931,1.54215,0.15385,0.03825,0.04511,0.0306,4.4369,11.8903,4.11533,1.04411e-05,1.04411e-05,1.04411e-05
99,8717.9,0.24822,0.14865,1.53765,0.19231,0.03829,0.04552,0.03093,4.43404,11.939,4.10094,7.8374e-06,7.8374e-06,7.8374e-06
100,8804.17,0.2477,0.14573,1.53868,0.11492,0.03846,0.04511,0.03046,4.44301,11.9999,4.09387,5.2337e-06,5.2337e-06,5.2337e-06
