epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,3290,0.97622,0.5749,1.67089,0.91002,1,0.995,0.96973,0.47459,0.36972,1.63953,3.73474e-05,3.73474e-05,3.73474e-05
40,3373.97,0.96058,0.56045,1.66709,0.92328,0.96815,0.995,0.96502,0.49926,0.40883,1.62008,3.71197e-05,3.71197e-05,3.71197e-05
41,3457.94,0.9571,0.55686,1.66478,0.92385,0.99475,0.995,0.97593,0.49327,0.34143,1.60401,3.6892e-05,3.6892e-05,3.6892e-05
42,3542.05,0.95126,0.55387,1.66414,0.8994,0.99114,0.995,0.96432,0.52367,0.54612,1.60858,3.66643e-05,3.66643e-05,3.66643e-05
43,3626.11,0.94186,0.5423,1.6576,0.96626,0.96875,0.995,0.95509,0.51962,0.36614,1.69395,3.64366e-05,3.64366e-05,3.64366e-05
44,3710.19,0.9215,0.5231,1.65326,0.9747,1,0.995,0.96925,0.49389,0.33825,1.62991,3.62089e-05,3.62089e-05,3.62089e-05
45,3794.28,0.92095,0.52503,1.65675,0.95752,1,0.995,0.95526,0.53771,0.41444,1.63565,3.59812e-05,3.59812e-05,3.59812e-05
46,3878.3,0.9178,0.5223,1.65509,0.96302,0.98934,0.995,0.9589,0.52219,0.28648,1.61279,3.57535e-05,3.57535e-05,3.57535e-05
47,3962.23,0.90174,0.51649,1.64967,0.91733,0.97794,0.995,0.97938,0.44027,0.3852,1.58486,3.55258e-05,3.55258e-05,3.55258e-05
48,4046.47,0.90619,0.51419,1.65864,0.94201,1,0.995,0.98001,0.45864,0.34326,1.58585,3.52981e-05,3.52981e-05,3.52981e-05
49,4130.66,0.8899,0.50773,1.64742,0.9317,0.99979,0.995,0.97344,0.48703,0.30342,1.6154,3.50704e-05,3.50704e-05,3.50704e-05
50,4214.74,0.87846,0.49876,1.64679,0.9643,0.99339,0.995,0.97306,0.45629,0.27992,1.6054,3.48427e-05,3.48427e-05,3.48427e-05
51,4298.71,0.88361,0.49605,1.64907,0.87262,0.99266,0.995,0.95623,0.50603,0.39368,1.62119,3.4615e-05,3.4615e-05,3.4615e-05
52,4383.13,0.88163,0.49445,1.64684,0.99341,0.99651,0.995,0.96833,0.50413,0.30145,1.6421,3.43873e-05,3.43873e-05,3.43873e-05
