epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,517.707,1.14036,1.15945,0.9502,0.70808,0.535,0.64338,0.41457,1.40629,1.137,1.01924,6.19412e-05,6.19412e-05,6.19412e-05
38,531.643,1.12515,1.13985,0.94537,0.66746,0.57173,0.6435,0.42136,1.40641,1.11729,1.0223,6.17729e-05,6.17729e-05,6.17729e-05
39,545.562,1.13014,1.12842,0.95231,0.69939,0.56633,0.64615,0.42037,1.39472,1.11284,1.01677,6.16046e-05,6.16046e-05,6.16046e-05
40,559.478,1.12075,1.11434,0.94774,0.71642,0.56469,0.65417,0.42349,1.41407,1.11708,1.0207,6.14363e-05,6.14363e-05,6.14363e-05
41,573.419,1.10458,1.09518,0.94325,0.70474,0.58721,0.67753,0.43327,1.39861,1.1032,1.01657,6.1268e-05,6.1268e-05,6.1268e-05
42,587.281,1.09144,1.13081,0.93383,0.7048,0.5824,0.66875,0.42688,1.40542,1.0957,1.01912,6.10997e-05,6.10997e-05,6.10997e-05
43,601.135,1.10745,1.08238,0.94152,0.80103,0.53937,0.66375,0.43559,1.39236,1.09518,1.01858,6.09314e-05,6.09314e-05,6.09314e-05
44,615.007,1.09595,1.05342,0.93921,0.79242,0.55364,0.67538,0.44024,1.38976,1.08284,1.01866,6.07631e-05,6.07631e-05,6.07631e-05
45,628.909,1.0991,1.05774,0.94322,0.67197,0.62822,0.67658,0.44199,1.39176,1.08096,1.01869,6.05948e-05,6.05948e-05,6.05948e-05
46,642.767,1.07817,1.0284,0.93744,0.68876,0.61923,0.67949,0.43796,1.40498,1.07966,1.01995,6.04265e-05,6.04265e-05,6.04265e-05
47,656.602,1.07748,1.0289,0.93573,0.7522,0.59147,0.67494,0.44317,1.38952,1.06628,1.01514,6.02582e-05,6.02582e-05,6.02582e-05
48,670.52,1.07378,1.01906,0.93753,0.70557,0.59617,0.66996,0.4387,1.40252,1.07494,1.02012,6.00899e-05,6.00899e-05,6.00899e-05
49,684.863,1.07424,1.009,0.93067,0.79564,0.56266,0.6792,0.44462,1.40741,1.06257,1.01967,5.99216e-05,5.99216e-05,5.99216e-05
50,699.025,1.05956,0.99633,0.93047,0.75216,0.607,0.69299,0.45008,1.38033,1.05532,1.01642,5.97533e-05,5.97533e-05,5.97533e-05
51,712.912,1.05148,0.98268,0.92629,0.74017,0.59899,0.69323,0.44767,1.39927,1.06621,1.02023,5.9585e-05,5.9585e-05,5.9585e-05
52,726.762,1.04672,0.9661,0.92739,0.71204,0.60649,0.68159,0.44471,1.39809,1.04393,1.01893,5.94167e-05,5.94167e-05,5.94167e-05
53,740.616,1.05082,0.9593,0.92714,0.65828,0.66042,0.70299,0.45305,1.40414,1.0499,1.01932,5.92484e-05,5.92484e-05,5.92484e-05
54,754.462,1.0393,0.95862,0.92367,0.79568,0.58761,0.70784,0.45864,1.39346,1.03579,1.02206,5.90801e-05,5.90801e-05,5.90801e-05
55,768.356,1.03071,0.94182,0.92432,0.73993,0.61077,0.69337,0.45736,1.39193,1.03333,1.01985,5.89118e-05,5.89118e-05,5.89118e-05
56,782.392,1.03574,0.93262,0.92375,0.78636,0.59583,0.68898,0.456,1.37867,1.03411,1.01388,5.87435e-05,5.87435e-05,5.87435e-05
57,796.286,1.03112,0.93781,0.92179,0.74575,0.61486,0.68938,0.45635,1.37787,1.03365,1.01466,5.85752e-05,5.85752e-05,5.85752e-05
58,810.313,1.0341,0.92297,0.9206,0.72075,0.64007,0.69929,0.46625,1.38036,1.03327,1.01625,5.84069e-05,5.84069e-05,5.84069e-05
59,824.3,1.02521,0.91871,0.92026,0.78578,0.59281,0.71236,0.46695,1.35668,1.02612,1.01065,5.82386e-05,5.82386e-05,5.82386e-05
60,838.231,1.02204,0.91026,0.92015,0.75732,0.59971,0.7103,0.46909,1.37697,1.02205,1.01572,5.80703e-05,5.80703e-05,5.80703e-05
61,852.192,1.01958,0.92369,0.91547,0.80757,0.59129,0.69772,0.46228,1.39259,1.02463,1.01992,5.7902e-05,5.7902e-05,5.7902e-05
62,866.092,1.02294,0.925,0.92375,0.77535,0.60699,0.69481,0.46151,1.36791,1.02567,1.01425,5.77337e-05,5.77337e-05,5.77337e-05
63,880.147,1.00621,0.89142,0.91487,0.76562,0.62101,0.69323,0.46721,1.35744,1.02738,1.00923,5.75654e-05,5.75654e-05,5.75654e-05
64,894.652,1.01219,0.88198,0.91971,0.7672,0.6218,0.7064,0.46854,1.36709,1.02221,1.01138,5.73971e-05,5.73971e-05,5.73971e-05
65,908.748,1.00242,0.87435,0.91285,0.73824,0.63408,0.70636,0.47223,1.3549,1.02637,1.01027,5.72288e-05,5.72288e-05,5.72288e-05
66,922.639,1.00049,0.86573,0.9123,0.7333,0.62813,0.70279,0.47188,1.35902,1.01941,1.01177,5.70605e-05,5.70605e-05,5.70605e-05
67,936.79,0.99542,0.87842,0.91163,0.73524,0.63876,0.71418,0.47363,1.35435,1.00353,1.01059,5.68922e-05,5.68922e-05,5.68922e-05
68,950.683,0.98299,0.84689,0.90921,0.74366,0.63588,0.70862,0.47414,1.38574,1.0185,1.01935,5.67239e-05,5.67239e-05,5.67239e-05
69,964.621,0.97529,0.84317,0.90394,0.72528,0.63826,0.70356,0.47352,1.35428,1.02047,1.00785,5.65556e-05,5.65556e-05,5.65556e-05
70,978.466,0.98141,0.84434,0.90347,0.71572,0.65003,0.71251,0.48085,1.34679,1.00874,1.00796,5.63873e-05,5.63873e-05,5.63873e-05
71,992.306,0.97139,0.8424,0.90569,0.65314,0.67212,0.7134,0.47728,1.36713,1.00902,1.01322,5.6219e-05,5.6219e-05,5.6219e-05
72,1006.15,0.96734,0.83661,0.90601,0.74008,0.64374,0.71273,0.48323,1.36079,1.0005,1.01181,5.60507e-05,5.60507e-05,5.60507e-05
73,1020,0.96491,0.82344,0.90572,0.70322,0.65621,0.71941,0.48685,1.34116,0.98584,1.00654,5.58824e-05,5.58824e-05,5.58824e-05
74,1033.95,0.95993,0.80828,0.90359,0.69446,0.67354,0.72242,0.4873,1.34846,1.00233,1.00886,5.57141e-05,5.57141e-05,5.57141e-05
75,1047.87,0.95407,0.80563,0.89972,0.74291,0.65189,0.71978,0.49022,1.34491,1.00459,1.00944,5.55458e-05,5.55458e-05,5.55458e-05
76,1061.69,0.96397,0.81531,0.90354,0.70776,0.66203,0.72157,0.49073,1.3411,0.99615,1.01125,5.53775e-05,5.53775e-05,5.53775e-05
77,1075.57,0.9568,0.81992,0.90794,0.69734,0.6673,0.71791,0.48379,1.35584,0.99264,1.01049,5.52092e-05,5.52092e-05,5.52092e-05
78,1089.44,0.94937,0.79433,0.90086,0.75769,0.63542,0.72858,0.49418,1.35387,0.99469,1.0123,5.50409e-05,5.50409e-05,5.50409e-05
79,1103.28,0.94959,0.79889,0.90252,0.72433,0.66716,0.72852,0.48243,1.3774,0.98487,1.01381,5.48726e-05,5.48726e-05,5.48726e-05
80,1117.07,0.94999,0.78823,0.90123,0.78469,0.61999,0.7246,0.48591,1.3415,0.99493,1.00997,5.47043e-05,5.47043e-05,5.47043e-05
81,1130.92,0.94125,0.77659,0.89823,0.80388,0.62197,0.7167,0.48547,1.34974,0.99421,1.0124,5.4536e-05,5.4536e-05,5.4536e-05
82,1144.73,0.93144,0.77139,0.89649,0.78157,0.64273,0.73003,0.48997,1.35604,0.98643,1.01379,5.43677e-05,5.43677e-05,5.43677e-05
83,1158.58,0.93991,0.77288,0.89354,0.7038,0.68881,0.7313,0.48542,1.39458,0.99608,1.02205,5.41994e-05,5.41994e-05,5.41994e-05
84,1172.43,0.92735,0.76251,0.89415,0.78134,0.6398,0.72551,0.48821,1.34331,0.98868,1.00841,5.40311e-05,5.40311e-05,5.40311e-05
85,1186.27,0.93581,0.77177,0.89546,0.76364,0.63503,0.72995,0.48899,1.35156,0.9782,1.01157,5.38628e-05,5.38628e-05,5.38628e-05
86,1200.08,0.93969,0.76767,0.90086,0.7056,0.67911,0.72226,0.49022,1.34446,0.96909,1.01114,5.36945e-05,5.36945e-05,5.36945e-05
87,1213.95,0.9215,0.7647,0.89042,0.79886,0.62171,0.73145,0.4918,1.35207,0.98506,1.01062,5.35262e-05,5.35262e-05,5.35262e-05
88,1227.76,0.9153,0.75475,0.89205,0.76527,0.64159,0.72472,0.49218,1.33455,0.99381,1.00908,5.33579e-05,5.33579e-05,5.33579e-05
89,1241.65,0.92405,0.77152,0.8894,0.75131,0.65127,0.72357,0.48554,1.3627,0.98039,1.0138,5.31896e-05,5.31896e-05,5.31896e-05
90,1255.54,0.91511,0.74486,0.89031,0.77611,0.63728,0.73048,0.48839,1.3415,0.98246,1.01055,5.30213e-05,5.30213e-05,5.30213e-05
91,1269.56,0.92379,0.73945,0.88793,0.79037,0.62777,0.73909,0.49315,1.35537,0.97484,1.00922,5.2853e-05,5.2853e-05,5.2853e-05
92,1283.45,0.91523,0.74618,0.88803,0.80993,0.63292,0.71697,0.4829,1.37283,0.99596,1.01518,5.26847e-05,5.26847e-05,5.26847e-05
93,1297.39,0.91719,0.74987,0.88978,0.71605,0.67902,0.73066,0.49603,1.34236,0.97766,1.00808,5.25164e-05,5.25164e-05,5.25164e-05
94,1311.33,0.90279,0.73019,0.88554,0.76986,0.64047,0.73964,0.49553,1.33281,0.98357,1.00765,5.23481e-05,5.23481e-05,5.23481e-05
95,1325.24,0.90421,0.73519,0.88583,0.74992,0.65517,0.75002,0.50078,1.3452,0.97347,1.01068,5.21798e-05,5.21798e-05,5.21798e-05
96,1339.17,0.8931,0.72476,0.88534,0.71655,0.68497,0.72263,0.4981,1.33239,0.98519,1.00831,5.20115e-05,5.20115e-05,5.20115e-05
97,1353.03,0.89322,0.71709,0.88344,0.75041,0.65577,0.72025,0.48883,1.34939,0.98407,1.0109,5.18432e-05,5.18432e-05,5.18432e-05
98,1366.88,0.88903,0.71009,0.88606,0.73306,0.6624,0.72081,0.48757,1.33112,0.96552,1.00616,5.16749e-05,5.16749e-05,5.16749e-05
99,1381.69,0.89437,0.71396,0.88741,0.70359,0.68866,0.73408,0.48811,1.35636,0.97371,1.01051,5.15066e-05,5.15066e-05,5.15066e-05
100,1395.97,0.90291,0.71753,0.89407,0.76332,0.6527,0.73514,0.49334,1.33801,0.96293,1.00827,5.13383e-05,5.13383e-05,5.13383e-05
101,1409.96,0.89052,0.71241,0.88079,0.72575,0.68652,0.72828,0.49101,1.35979,0.97811,1.01289,5.117e-05,5.117e-05,5.117e-05
102,1423.86,0.87551,0.70093,0.87839,0.76796,0.65442,0.72887,0.48509,1.34607,0.97079,1.01338,5.10017e-05,5.10017e-05,5.10017e-05
103,1437.75,0.89604,0.70141,0.88726,0.71765,0.68044,0.74153,0.4952,1.33022,0.96578,1.00638,5.08334e-05,5.08334e-05,5.08334e-05
104,1451.69,0.87621,0.70567,0.88235,0.78969,0.64022,0.74053,0.49469,1.3477,0.96934,1.0103,5.06651e-05,5.06651e-05,5.06651e-05
105,1465.65,0.88183,0.69591,0.88077,0.75509,0.67083,0.7443,0.50374,1.32865,0.95007,1.00737,5.04968e-05,5.04968e-05,5.04968e-05
106,1479.65,0.8693,0.68863,0.87709,0.73352,0.68019,0.73979,0.50019,1.33118,0.94756,1.00854,5.03285e-05,5.03285e-05,5.03285e-05
107,1493.59,0.87539,0.68678,0.88126,0.72441,0.69441,0.74479,0.50463,1.32013,0.94828,1.00782,5.01602e-05,5.01602e-05,5.01602e-05
108,1507.49,0.86516,0.68496,0.87859,0.72699,0.69039,0.73067,0.49344,1.34231,0.95036,1.01204,4.99919e-05,4.99919e-05,4.99919e-05
109,1521.47,0.8758,0.68121,0.87953,0.71613,0.69096,0.73111,0.49557,1.37242,0.95174,1.01687,4.98236e-05,4.98236e-05,4.98236e-05
110,1535.42,0.87473,0.69139,0.87841,0.68945,0.69891,0.73628,0.49572,1.32036,0.95735,1.00686,4.96553e-05,4.96553e-05,4.96553e-05
111,1549.39,0.8687,0.68083,0.87698,0.75121,0.66394,0.73515,0.48882,1.34572,0.96254,1.01292,4.9487e-05,4.9487e-05,4.9487e-05
112,1563.25,0.8567,0.67559,0.8754,0.70956,0.70169,0.73717,0.49044,1.32742,0.95848,1.00825,4.93187e-05,4.93187e-05,4.93187e-05
113,1577.21,0.86206,0.68203,0.8738,0.73617,0.68169,0.73286,0.49498,1.34142,0.96044,1.00964,4.91504e-05,4.91504e-05,4.91504e-05
114,1591.11,0.85146,0.66667,0.87195,0.6844,0.70498,0.73893,0.49934,1.33137,0.95725,1.01132,4.89821e-05,4.89821e-05,4.89821e-05
115,1605.03,0.85461,0.67129,0.87184,0.69904,0.69591,0.73361,0.49513,1.33531,0.94805,1.00874,4.88138e-05,4.88138e-05,4.88138e-05
116,1618.9,0.85263,0.66809,0.87346,0.70408,0.69677,0.73781,0.50207,1.32485,0.95195,1.00845,4.86455e-05,4.86455e-05,4.86455e-05
117,1632.8,0.84417,0.6589,0.87021,0.74126,0.67926,0.7295,0.50045,1.33981,0.96294,1.00985,4.84772e-05,4.84772e-05,4.84772e-05
118,1646.69,0.83973,0.65362,0.87216,0.7623,0.67023,0.73342,0.49129,1.34179,0.96426,1.01364,4.83089e-05,4.83089e-05,4.83089e-05
119,1660.56,0.83186,0.67254,0.85665,0.77864,0.66881,0.75263,0.51161,1.36071,0.95874,1.01725,4.81406e-05,4.81406e-05,4.81406e-05
120,1674.44,0.83955,0.65493,0.87163,0.78461,0.65312,0.74238,0.50047,1.3321,0.94411,1.01321,4.79723e-05,4.79723e-05,4.79723e-05
121,1688.29,0.8417,0.65007,0.86778,0.81139,0.64817,0.73926,0.49865,1.34236,0.95404,1.01416,4.7804e-05,4.7804e-05,4.7804e-05
122,1702.28,0.83116,0.64701,0.86717,0.7525,0.66811,0.74173,0.50596,1.33206,0.94781,1.01092,4.76357e-05,4.76357e-05,4.76357e-05
123,1716.11,0.85714,0.67225,0.87745,0.80672,0.64414,0.73693,0.49085,1.3526,0.95641,1.01567,4.74674e-05,4.74674e-05,4.74674e-05
124,1729.98,0.8336,0.64151,0.86813,0.73284,0.68503,0.7284,0.49599,1.33246,0.94001,1.00968,4.72991e-05,4.72991e-05,4.72991e-05
125,1743.9,0.84768,0.65838,0.87277,0.74576,0.67639,0.73304,0.49762,1.32289,0.94202,1.00945,4.71308e-05,4.71308e-05,4.71308e-05
126,1758.03,0.83734,0.64383,0.86606,0.73713,0.68153,0.73089,0.5017,1.33139,0.94594,1.01321,4.69625e-05,4.69625e-05,4.69625e-05
127,1772.1,0.81923,0.62961,0.86702,0.77486,0.66834,0.7371,0.49641,1.33501,0.94353,1.00961,4.67942e-05,4.67942e-05,4.67942e-05
128,1786.33,0.82727,0.6334,0.86542,0.78477,0.65712,0.73528,0.48991,1.34295,0.95305,1.0136,4.66259e-05,4.66259e-05,4.66259e-05
129,1800.49,0.81604,0.6291,0.86187,0.79128,0.64982,0.73055,0.49691,1.32726,0.94517,1.00982,4.64576e-05,4.64576e-05,4.64576e-05
130,1814.8,0.82601,0.64305,0.86658,0.80701,0.64338,0.74228,0.50022,1.33117,0.94456,1.01208,4.62893e-05,4.62893e-05,4.62893e-05
131,1829.06,0.81316,0.6355,0.86419,0.76338,0.67616,0.73293,0.50087,1.3145,0.93298,1.00594,4.6121e-05,4.6121e-05,4.6121e-05
132,1845.76,0.83107,0.63775,0.87049,0.76569,0.67089,0.73674,0.49973,1.31794,0.93737,1.00832,4.59527e-05,4.59527e-05,4.59527e-05
133,1859.81,0.81938,0.62218,0.86283,0.78111,0.66963,0.72956,0.49524,1.32154,0.94308,1.00926,4.57844e-05,4.57844e-05,4.57844e-05
134,1873.71,0.81174,0.62618,0.86358,0.75252,0.66939,0.73983,0.49772,1.32574,0.94493,1.00958,4.56161e-05,4.56161e-05,4.56161e-05
135,1887.62,0.80451,0.61684,0.86168,0.78238,0.66771,0.73867,0.49894,1.32072,0.94705,1.0097,4.54478e-05,4.54478e-05,4.54478e-05
136,1901.55,0.81479,0.62385,0.86294,0.79506,0.6536,0.73112,0.49627,1.32692,0.95561,1.01186,4.52795e-05,4.52795e-05,4.52795e-05
137,1915.49,0.81859,0.62467,0.86632,0.76142,0.67698,0.739,0.50405,1.32,0.94991,1.01048,4.51112e-05,4.51112e-05,4.51112e-05
138,1929.41,0.81696,0.61716,0.86416,0.78613,0.66125,0.73372,0.49942,1.31486,0.9435,1.00834,4.49429e-05,4.49429e-05,4.49429e-05
139,1943.34,0.81531,0.61747,0.86143,0.78282,0.67323,0.74585,0.50547,1.30877,0.93992,1.00481,4.47746e-05,4.47746e-05,4.47746e-05
140,1957.66,0.81109,0.6097,0.86131,0.73267,0.67975,0.73707,0.49988,1.31243,0.94097,1.00739,4.46063e-05,4.46063e-05,4.46063e-05
141,1972.07,0.80111,0.61119,0.86105,0.79987,0.64406,0.74065,0.50677,1.31429,0.93999,1.00741,4.4438e-05,4.4438e-05,4.4438e-05
142,1985.94,0.7924,0.60584,0.85982,0.77902,0.66531,0.73839,0.50652,1.30704,0.94186,1.00327,4.42697e-05,4.42697e-05,4.42697e-05
143,1999.81,0.8043,0.60334,0.86296,0.75199,0.68243,0.74882,0.50585,1.31381,0.93254,1.00874,4.41014e-05,4.41014e-05,4.41014e-05
144,2013.69,0.79522,0.60983,0.85903,0.74163,0.68128,0.74182,0.50443,1.31154,0.93185,1.00581,4.39331e-05,4.39331e-05,4.39331e-05
145,2027.58,0.80969,0.60456,0.86262,0.77944,0.66644,0.73913,0.50175,1.3147,0.92811,1.00605,4.37648e-05,4.37648e-05,4.37648e-05
146,2041.4,0.79396,0.60151,0.85613,0.77196,0.67123,0.73829,0.50448,1.31035,0.92963,1.00729,4.35965e-05,4.35965e-05,4.35965e-05
147,2055.29,0.79688,0.62805,0.86395,0.75431,0.68139,0.74434,0.50249,1.31792,0.93864,1.00793,4.34282e-05,4.34282e-05,4.34282e-05
148,2069.21,0.7924,0.59694,0.85779,0.74253,0.69213,0.74394,0.50445,1.30629,0.92825,1.00492,4.32599e-05,4.32599e-05,4.32599e-05
149,2083.12,0.80202,0.60833,0.8609,0.7667,0.67589,0.73683,0.50751,1.30236,0.9383,1.00504,4.30916e-05,4.30916e-05,4.30916e-05
150,2097.07,0.79266,0.59967,0.85713,0.79994,0.66231,0.73672,0.49804,1.31955,0.93468,1.00927,4.29233e-05,4.29233e-05,4.29233e-05
151,2110.99,0.78632,0.5931,0.85283,0.7978,0.66355,0.73663,0.50252,1.32644,0.92513,1.01067,4.2755e-05,4.2755e-05,4.2755e-05
152,2124.98,0.78685,0.59273,0.85936,0.78485,0.67109,0.73619,0.50438,1.31018,0.92431,1.0069,4.25867e-05,4.25867e-05,4.25867e-05
153,2138.85,0.78127,0.59207,0.85547,0.75331,0.66417,0.7366,0.49925,1.30678,0.93475,1.00751,4.24184e-05,4.24184e-05,4.24184e-05
154,2152.68,0.78218,0.58912,0.85852,0.7734,0.67136,0.73948,0.50896,1.30767,0.93906,1.00921,4.22501e-05,4.22501e-05,4.22501e-05
155,2166.58,0.78619,0.6014,0.8624,0.80263,0.6656,0.73949,0.49908,1.32311,0.93694,1.01185,4.20818e-05,4.20818e-05,4.20818e-05
156,2180.47,0.77173,0.58143,0.85481,0.8139,0.65356,0.7421,0.5055,1.311,0.9452,1.00729,4.19135e-05,4.19135e-05,4.19135e-05
157,2194.39,0.77558,0.58281,0.8514,0.77223,0.66972,0.73939,0.50281,1.32144,0.9324,1.00997,4.17452e-05,4.17452e-05,4.17452e-05
158,2208.29,0.77681,0.58276,0.85202,0.79041,0.6545,0.74531,0.50263,1.31587,0.9404,1.00801,4.15769e-05,4.15769e-05,4.15769e-05
159,2222.16,0.77472,0.58036,0.85698,0.80028,0.65399,0.74474,0.50238,1.32136,0.93129,1.01148,4.14086e-05,4.14086e-05,4.14086e-05
160,2236.03,0.77512,0.60114,0.85366,0.80371,0.6598,0.7497,0.50749,1.32568,0.92803,1.01197,4.12403e-05,4.12403e-05,4.12403e-05
161,2249.97,0.77086,0.57689,0.85215,0.79862,0.65544,0.73774,0.50163,1.32472,0.9341,1.01314,4.1072e-05,4.1072e-05,4.1072e-05
162,2263.81,0.76962,0.57729,0.85163,0.80043,0.66224,0.74397,0.50426,1.33532,0.9359,1.01463,4.09037e-05,4.09037e-05,4.09037e-05
163,2277.61,0.77018,0.5845,0.85105,0.81572,0.65416,0.74294,0.50306,1.31893,0.9298,1.0121,4.07354e-05,4.07354e-05,4.07354e-05
164,2291.46,0.77156,0.5743,0.85502,0.78226,0.66984,0.74594,0.50793,1.30714,0.92031,1.00839,4.05671e-05,4.05671e-05,4.05671e-05
165,2305.33,0.76496,0.56886,0.85591,0.77067,0.67134,0.73643,0.50246,1.31705,0.91853,1.01077,4.03988e-05,4.03988e-05,4.03988e-05
166,2319.2,0.763,0.57863,0.8498,0.75567,0.68344,0.73656,0.50261,1.30777,0.92085,1.01041,4.02305e-05,4.02305e-05,4.02305e-05
167,2333.09,0.76295,0.57063,0.85365,0.76685,0.68662,0.74607,0.50804,1.31432,0.93029,1.0115,4.00622e-05,4.00622e-05,4.00622e-05
168,2347.31,0.76229,0.57043,0.85307,0.81569,0.6662,0.75159,0.50617,1.31032,0.92584,1.00968,3.98939e-05,3.98939e-05,3.98939e-05
169,2361.39,0.75657,0.56999,0.84949,0.76801,0.68739,0.74068,0.50355,1.31842,0.91979,1.01146,3.97256e-05,3.97256e-05,3.97256e-05
170,2375.28,0.75784,0.57089,0.85094,0.74404,0.70182,0.7387,0.50079,1.32721,0.92627,1.01326,3.95573e-05,3.95573e-05,3.95573e-05
171,2389.19,0.74601,0.56353,0.84782,0.77284,0.67431,0.74524,0.50773,1.32371,0.92364,1.0132,3.9389e-05,3.9389e-05,3.9389e-05
