epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,2084.39,0.62658,0.35809,0.82575,0.82438,0.7592,0.83578,0.62455,1.13719,0.6772,0.99542,5.97533e-05,5.97533e-05,5.97533e-05
51,2126.12,0.62382,0.35688,0.82945,0.85149,0.74252,0.82517,0.63183,1.1135,0.68026,0.99135,5.9585e-05,5.9585e-05,5.9585e-05
52,2168.08,0.60951,0.35015,0.82356,0.85375,0.72044,0.82502,0.62572,1.11464,0.68214,0.9906,5.94167e-05,5.94167e-05,5.94167e-05
53,2209.34,0.61088,0.34941,0.8234,0.82816,0.74063,0.83089,0.63466,1.11154,0.69066,0.98748,5.92484e-05,5.92484e-05,5.92484e-05
54,2250.73,0.61581,0.3497,0.8238,0.82059,0.75914,0.8304,0.62855,1.12115,0.68237,0.99037,5.90801e-05,5.90801e-05,5.90801e-05
55,2292.23,0.59504,0.34382,0.82066,0.80751,0.75585,0.82659,0.62965,1.1193,0.69797,0.99126,5.89118e-05,5.89118e-05,5.89118e-05
56,2333.68,0.59568,0.3424,0.82197,0.82503,0.749,0.83785,0.63683,1.10743,0.67689,0.98962,5.87435e-05,5.87435e-05,5.87435e-05
57,2375.1,0.58604,0.33739,0.8206,0.82808,0.73903,0.82131,0.62164,1.12416,0.69443,0.99106,5.85752e-05,5.85752e-05,5.85752e-05
58,2416.58,0.59566,0.34217,0.82009,0.82415,0.74259,0.81954,0.61945,1.12293,0.67144,0.99338,5.84069e-05,5.84069e-05,5.84069e-05
59,2457.94,0.57861,0.33527,0.81748,0.81403,0.74364,0.83251,0.62485,1.13055,0.69145,0.99502,5.82386e-05,5.82386e-05,5.82386e-05
60,2499.79,0.58157,0.33754,0.81754,0.76082,0.76503,0.82059,0.62431,1.11029,0.69114,0.99417,5.80703e-05,5.80703e-05,5.80703e-05
61,2543.01,0.57379,0.35309,0.81719,0.78982,0.75831,0.82148,0.62144,1.11262,0.67139,0.99234,5.7902e-05,5.7902e-05,5.7902e-05
62,2585.76,0.57676,0.33673,0.8176,0.79504,0.75874,0.81381,0.62237,1.10277,0.67513,0.98875,5.77337e-05,5.77337e-05,5.77337e-05
63,2627.09,0.57092,0.32861,0.81654,0.84296,0.73129,0.83118,0.63541,1.10006,0.66304,0.98905,5.75654e-05,5.75654e-05,5.75654e-05
64,2668.5,0.57158,0.32727,0.8168,0.83699,0.74148,0.8357,0.63647,1.11237,0.66344,0.99474,5.73971e-05,5.73971e-05,5.73971e-05
65,2709.89,0.55471,0.32227,0.8138,0.79406,0.77086,0.83089,0.62712,1.12237,0.667,0.99953,5.72288e-05,5.72288e-05,5.72288e-05
66,2751.21,0.55508,0.32235,0.81276,0.79515,0.77189,0.82893,0.63848,1.10938,0.66428,0.989,5.70605e-05,5.70605e-05,5.70605e-05
67,2792.7,0.54549,0.32,0.8123,0.80971,0.74187,0.82638,0.63206,1.12235,0.66973,0.99748,5.68922e-05,5.68922e-05,5.68922e-05
68,2834.06,0.55219,0.32125,0.81328,0.80121,0.74126,0.82241,0.62998,1.10179,0.65706,0.99054,5.67239e-05,5.67239e-05,5.67239e-05
69,2875.48,0.53338,0.31121,0.80653,0.77091,0.78633,0.82893,0.6309,1.10859,0.65552,0.99281,5.65556e-05,5.65556e-05,5.65556e-05
70,2917.34,0.5443,0.31425,0.80767,0.81601,0.75951,0.82365,0.63149,1.10804,0.65968,0.99081,5.63873e-05,5.63873e-05,5.63873e-05
71,2959.25,0.52774,0.31088,0.80553,0.77737,0.78168,0.82827,0.63743,1.09859,0.65241,0.98976,5.6219e-05,5.6219e-05,5.6219e-05
72,3001.58,0.52705,0.31636,0.80769,0.76056,0.78865,0.83846,0.63812,1.10645,0.65172,0.98919,5.60507e-05,5.60507e-05,5.60507e-05
73,3043.06,0.52229,0.31038,0.80822,0.83794,0.71949,0.82608,0.63417,1.10697,0.65135,0.99166,5.58824e-05,5.58824e-05,5.58824e-05
74,3084.54,0.51665,0.30255,0.80372,0.80786,0.75964,0.84814,0.63339,1.12508,0.66036,0.99721,5.57141e-05,5.57141e-05,5.57141e-05
75,3126.03,0.52124,0.3026,0.80494,0.80518,0.77,0.84286,0.6389,1.09271,0.65029,0.98949,5.55458e-05,5.55458e-05,5.55458e-05
76,3168.77,0.52226,0.3059,0.80847,0.83143,0.74396,0.83962,0.64064,1.09454,0.66208,0.99514,5.53775e-05,5.53775e-05,5.53775e-05
77,3210.66,0.51339,0.30528,0.80684,0.82674,0.75548,0.84219,0.65032,1.08621,0.65741,0.99202,5.52092e-05,5.52092e-05,5.52092e-05
78,3252.93,0.51139,0.29892,0.80483,0.771,0.79917,0.84639,0.64781,1.10074,0.67355,0.99164,5.50409e-05,5.50409e-05,5.50409e-05
79,3294.74,0.51717,0.30641,0.81091,0.83552,0.75297,0.84257,0.64731,1.09837,0.64879,0.99358,5.48726e-05,5.48726e-05,5.48726e-05
80,3336.28,0.50216,0.29613,0.80339,0.83909,0.74151,0.84949,0.65147,1.10977,0.66477,0.99286,5.47043e-05,5.47043e-05,5.47043e-05
81,3377.77,0.49456,0.29339,0.80219,0.8444,0.74111,0.8387,0.646,1.08498,0.65975,0.99388,5.4536e-05,5.4536e-05,5.4536e-05
82,3419.12,0.49609,0.29133,0.80367,0.81411,0.76037,0.84786,0.64701,1.09766,0.65919,0.99574,5.43677e-05,5.43677e-05,5.43677e-05
83,3460.45,0.49286,0.29221,0.80028,0.78672,0.79864,0.8403,0.64789,1.10049,0.65953,0.99505,5.41994e-05,5.41994e-05,5.41994e-05
84,3501.77,0.4871,0.28931,0.80205,0.82491,0.7493,0.84073,0.64095,1.09313,0.65139,0.9907,5.40311e-05,5.40311e-05,5.40311e-05
85,3543.1,0.48848,0.29013,0.80355,0.83037,0.75161,0.83852,0.65097,1.09101,0.65151,0.98972,5.38628e-05,5.38628e-05,5.38628e-05
86,3586.02,0.49442,0.28949,0.80274,0.82341,0.74037,0.83508,0.65019,1.08117,0.64304,0.98907,5.36945e-05,5.36945e-05,5.36945e-05
87,3628.08,0.47314,0.28604,0.79584,0.87276,0.717,0.84652,0.6543,1.07219,0.65142,0.9857,5.35262e-05,5.35262e-05,5.35262e-05
88,3669.56,0.47702,0.28752,0.79828,0.86244,0.7305,0.84419,0.64957,1.0951,0.6563,0.99419,5.33579e-05,5.33579e-05,5.33579e-05
89,3710.91,0.47744,0.29003,0.79537,0.80881,0.76927,0.841,0.6467,1.09775,0.64433,0.99125,5.31896e-05,5.31896e-05,5.31896e-05
90,3752.27,0.47007,0.28196,0.79695,0.79679,0.77882,0.8415,0.64734,1.10277,0.6612,0.99192,5.30213e-05,5.30213e-05,5.30213e-05
91,3793.73,0.47077,0.28289,0.79551,0.80119,0.77773,0.83498,0.64802,1.0912,0.65333,0.99394,5.2853e-05,5.2853e-05,5.2853e-05
92,3835.07,0.47029,0.28266,0.79728,0.84279,0.74968,0.84385,0.65747,1.09088,0.64891,0.99844,5.26847e-05,5.26847e-05,5.26847e-05
93,3876.65,0.46093,0.2808,0.79616,0.78793,0.78893,0.8552,0.65339,1.09949,0.64891,0.99952,5.25164e-05,5.25164e-05,5.25164e-05
94,3918.46,0.46282,0.27609,0.79322,0.81846,0.77165,0.84127,0.65888,1.07504,0.64212,0.9923,5.23481e-05,5.23481e-05,5.23481e-05
95,3960.06,0.45369,0.27536,0.79649,0.83609,0.76496,0.83701,0.64653,1.07784,0.64675,0.9935,5.21798e-05,5.21798e-05,5.21798e-05
96,4001.38,0.46576,0.27782,0.79574,0.865,0.72299,0.85562,0.65997,1.07675,0.65116,0.99535,5.20115e-05,5.20115e-05,5.20115e-05
97,4042.82,0.45658,0.2752,0.79311,0.82374,0.77082,0.8467,0.6538,1.08125,0.63954,0.9941,5.18432e-05,5.18432e-05,5.18432e-05
98,4084.17,0.45721,0.27318,0.79638,0.80041,0.7861,0.83563,0.6424,1.0905,0.6494,0.9919,5.16749e-05,5.16749e-05,5.16749e-05
99,4125.56,0.45266,0.27085,0.79682,0.83431,0.75764,0.84803,0.64579,1.08259,0.66062,0.99185,5.15066e-05,5.15066e-05,5.15066e-05
100,4167.15,0.4463,0.26826,0.79599,0.83284,0.76623,0.8384,0.63951,1.08774,0.64097,0.99418,5.13383e-05,5.13383e-05,5.13383e-05
101,4208.54,0.44899,0.27188,0.78992,0.80935,0.78322,0.83096,0.64227,1.0765,0.65457,0.99502,5.117e-05,5.117e-05,5.117e-05
102,4250.24,0.43983,0.26565,0.79136,0.80795,0.7881,0.84375,0.65179,1.07497,0.64253,0.9951,5.10017e-05,5.10017e-05,5.10017e-05
103,4291.61,0.44247,0.26726,0.79463,0.79662,0.77794,0.84555,0.65222,1.08455,0.65187,0.99637,5.08334e-05,5.08334e-05,5.08334e-05
104,4332.88,0.43637,0.26812,0.79142,0.82313,0.74797,0.83774,0.64435,1.08638,0.64964,0.99582,5.06651e-05,5.06651e-05,5.06651e-05
105,4374.22,0.4405,0.26551,0.79295,0.82176,0.76317,0.83556,0.6458,1.07171,0.64626,0.99179,5.04968e-05,5.04968e-05,5.04968e-05
106,4415.51,0.43016,0.26067,0.78969,0.80681,0.77645,0.84127,0.65623,1.07797,0.64346,0.99554,5.03285e-05,5.03285e-05,5.03285e-05
107,4457.12,0.43951,0.26449,0.79349,0.82355,0.75458,0.84387,0.64467,1.08681,0.65017,0.99509,5.01602e-05,5.01602e-05,5.01602e-05
108,4499.06,0.43955,0.26437,0.79339,0.86611,0.72933,0.83872,0.65862,1.06805,0.64336,0.99513,4.99919e-05,4.99919e-05,4.99919e-05
109,4540.48,0.43129,0.26031,0.79319,0.8727,0.72699,0.83687,0.65658,1.07602,0.64428,0.99705,4.98236e-05,4.98236e-05,4.98236e-05
110,4581.75,0.43086,0.26269,0.79026,0.80681,0.76568,0.82638,0.64394,1.07634,0.65307,1.00153,4.96553e-05,4.96553e-05,4.96553e-05
111,4623.03,0.42707,0.26111,0.78953,0.80033,0.78552,0.83515,0.65366,1.08156,0.64623,0.99983,4.9487e-05,4.9487e-05,4.9487e-05
112,4664.34,0.43294,0.2614,0.78972,0.8814,0.70934,0.84056,0.65438,1.08038,0.6462,0.99484,4.93187e-05,4.93187e-05,4.93187e-05
113,4705.71,0.42276,0.25937,0.78951,0.83024,0.76467,0.84619,0.65257,1.07732,0.64102,0.99505,4.91504e-05,4.91504e-05,4.91504e-05
114,4747.11,0.42379,0.25796,0.78572,0.81014,0.76841,0.84489,0.6605,1.06544,0.64047,0.99421,4.89821e-05,4.89821e-05,4.89821e-05
115,4788.83,0.42015,0.25853,0.78657,0.78044,0.79179,0.85293,0.66705,1.06908,0.63994,0.99296,4.88138e-05,4.88138e-05,4.88138e-05
116,4831.23,0.41536,0.25382,0.78739,0.83111,0.76565,0.85356,0.66648,1.08213,0.64459,0.99885,4.86455e-05,4.86455e-05,4.86455e-05
117,4873.05,0.40994,0.25242,0.78616,0.81646,0.76967,0.83957,0.65231,1.07631,0.64198,0.9953,4.84772e-05,4.84772e-05,4.84772e-05
118,4914.73,0.41053,0.25397,0.78698,0.85386,0.71051,0.82512,0.63964,1.07766,0.64285,0.99502,4.83089e-05,4.83089e-05,4.83089e-05
119,4956.56,0.40535,0.25074,0.77392,0.85884,0.7438,0.84545,0.66187,1.0673,0.64187,0.99353,4.81406e-05,4.81406e-05,4.81406e-05
120,4997.96,0.40531,0.25294,0.7856,0.77149,0.806,0.85595,0.66763,1.07403,0.64188,0.99904,4.79723e-05,4.79723e-05,4.79723e-05
121,5039.84,0.40724,0.25274,0.78718,0.83017,0.75235,0.84776,0.6599,1.07524,0.64997,0.99851,4.7804e-05,4.7804e-05,4.7804e-05
122,5081.91,0.40616,0.25183,0.78604,0.81467,0.76878,0.85751,0.66034,1.0666,0.63119,0.99406,4.76357e-05,4.76357e-05,4.76357e-05
123,5123.5,0.42001,0.25962,0.79319,0.82193,0.75047,0.8495,0.6601,1.07095,0.64411,0.9941,4.74674e-05,4.74674e-05,4.74674e-05
124,5165.3,0.40325,0.25029,0.7851,0.83439,0.744,0.84957,0.65655,1.07551,0.64766,0.99506,4.72991e-05,4.72991e-05,4.72991e-05
125,5207.04,0.40592,0.25435,0.78659,0.81583,0.77367,0.8498,0.66358,1.06054,0.63773,0.99023,4.71308e-05,4.71308e-05,4.71308e-05
126,5248.89,0.40494,0.25118,0.78349,0.82205,0.76734,0.83689,0.6535,1.0718,0.63728,0.99514,4.69625e-05,4.69625e-05,4.69625e-05
127,5290.53,0.39906,0.24848,0.78635,0.84047,0.76173,0.84529,0.65584,1.074,0.63183,0.99282,4.67942e-05,4.67942e-05,4.67942e-05
128,5332.31,0.40575,0.24958,0.7858,0.80767,0.76892,0.85593,0.6597,1.05997,0.62541,0.99256,4.66259e-05,4.66259e-05,4.66259e-05
129,5373.59,0.39063,0.24684,0.78465,0.82004,0.75753,0.84709,0.64986,1.06812,0.62916,0.99085,4.64576e-05,4.64576e-05,4.64576e-05
130,5414.99,0.39067,0.24626,0.78411,0.83417,0.76918,0.84934,0.65577,1.07666,0.6308,0.99551,4.62893e-05,4.62893e-05,4.62893e-05
131,5457.12,0.38726,0.24958,0.78483,0.86152,0.74163,0.84194,0.6577,1.06559,0.63415,0.99372,4.6121e-05,4.6121e-05,4.6121e-05
132,5498.74,0.39265,0.25143,0.78649,0.86511,0.74316,0.83529,0.65571,1.06002,0.6262,0.99309,4.59527e-05,4.59527e-05,4.59527e-05
133,5539.99,0.39089,0.24337,0.78335,0.87999,0.73879,0.84041,0.65184,1.06428,0.63526,0.99506,4.57844e-05,4.57844e-05,4.57844e-05
134,5581.26,0.38415,0.24338,0.78585,0.8241,0.79213,0.84503,0.65717,1.06267,0.62588,0.99285,4.56161e-05,4.56161e-05,4.56161e-05
135,5622.59,0.37857,0.23983,0.78068,0.86636,0.75462,0.83331,0.64997,1.05445,0.62955,0.98921,4.54478e-05,4.54478e-05,4.54478e-05
136,5664.33,0.38006,0.23985,0.78353,0.85658,0.75572,0.83624,0.65837,1.05783,0.63172,0.98708,4.52795e-05,4.52795e-05,4.52795e-05
137,5705.83,0.38567,0.24091,0.78638,0.84855,0.74731,0.83905,0.65146,1.06997,0.63592,0.99347,4.51112e-05,4.51112e-05,4.51112e-05
138,5747.15,0.38348,0.23912,0.78266,0.81294,0.76726,0.84085,0.66169,1.06088,0.6356,0.98968,4.49429e-05,4.49429e-05,4.49429e-05
139,5788.53,0.37973,0.23929,0.78125,0.83171,0.76779,0.84314,0.65872,1.05791,0.63874,0.98943,4.47746e-05,4.47746e-05,4.47746e-05
140,5830.2,0.37996,0.23691,0.78264,0.83481,0.76549,0.84159,0.65574,1.0637,0.64708,0.98882,4.46063e-05,4.46063e-05,4.46063e-05
141,5872.27,0.37469,0.23745,0.78429,0.84715,0.77106,0.84079,0.65291,1.05874,0.63425,0.99068,4.4438e-05,4.4438e-05,4.4438e-05
142,5914.23,0.36789,0.23429,0.78276,0.85932,0.76363,0.84727,0.65923,1.06732,0.62977,0.99317,4.42697e-05,4.42697e-05,4.42697e-05
143,5956.4,0.37385,0.23502,0.78639,0.8517,0.75099,0.83954,0.65479,1.05988,0.63549,0.98928,4.41014e-05,4.41014e-05,4.41014e-05
144,5998.14,0.37812,0.23817,0.78568,0.81991,0.77377,0.84838,0.66033,1.06196,0.63935,0.98923,4.39331e-05,4.39331e-05,4.39331e-05
145,6040.15,0.37125,0.23554,0.78328,0.81104,0.77474,0.84411,0.66169,1.0536,0.63077,0.98696,4.37648e-05,4.37648e-05,4.37648e-05
146,6081.66,0.36303,0.2319,0.77708,0.80373,0.78236,0.85399,0.66705,1.05389,0.63504,0.98991,4.35965e-05,4.35965e-05,4.35965e-05
147,6123.55,0.37052,0.2412,0.78367,0.84125,0.75219,0.84306,0.65983,1.05484,0.63656,0.99264,4.34282e-05,4.34282e-05,4.34282e-05
148,6165.07,0.37085,0.23425,0.78295,0.83512,0.77039,0.83668,0.65305,1.05634,0.63324,0.99217,4.32599e-05,4.32599e-05,4.32599e-05
149,6206.56,0.37055,0.23428,0.78138,0.86282,0.7522,0.83875,0.65068,1.06601,0.63995,0.99523,4.30916e-05,4.30916e-05,4.30916e-05
150,6248,0.36827,0.23363,0.7799,0.86444,0.74514,0.83741,0.65577,1.06032,0.63791,0.99403,4.29233e-05,4.29233e-05,4.29233e-05
151,6290,0.37057,0.2333,0.78023,0.82,0.79019,0.84584,0.66174,1.04719,0.62968,0.98888,4.2755e-05,4.2755e-05,4.2755e-05
152,6332.08,0.35895,0.22986,0.78169,0.84864,0.76729,0.84701,0.66775,1.05085,0.62772,0.98673,4.25867e-05,4.25867e-05,4.25867e-05
153,6373.84,0.36161,0.23038,0.78032,0.83209,0.77619,0.84709,0.66109,1.05399,0.63211,0.99128,4.24184e-05,4.24184e-05,4.24184e-05
154,6415.32,0.36163,0.23128,0.78403,0.84568,0.75955,0.84658,0.66564,1.04034,0.62644,0.98799,4.22501e-05,4.22501e-05,4.22501e-05
155,6456.85,0.35983,0.23239,0.7802,0.85033,0.74173,0.84853,0.66451,1.05331,0.63316,0.9918,4.20818e-05,4.20818e-05,4.20818e-05
156,6498.3,0.35745,0.22917,0.78168,0.82128,0.77226,0.84924,0.6681,1.04589,0.62045,0.98689,4.19135e-05,4.19135e-05,4.19135e-05
157,6540,0.35221,0.22794,0.77869,0.82205,0.77981,0.85511,0.6664,1.05649,0.6281,0.98962,4.17452e-05,4.17452e-05,4.17452e-05
158,6581.51,0.36214,0.22919,0.78064,0.79369,0.80412,0.84204,0.65581,1.04044,0.62183,0.98818,4.15769e-05,4.15769e-05,4.15769e-05
159,6622.9,0.34669,0.22518,0.78169,0.80478,0.76738,0.83986,0.65581,1.05753,0.63103,0.98893,4.14086e-05,4.14086e-05,4.14086e-05
160,6664.24,0.35525,0.23447,0.78073,0.81408,0.7765,0.84087,0.65201,1.051,0.62694,0.98997,4.12403e-05,4.12403e-05,4.12403e-05
161,6705.67,0.35984,0.2281,0.77773,0.83718,0.76339,0.8452,0.65559,1.06041,0.63211,0.99219,4.1072e-05,4.1072e-05,4.1072e-05
162,6747.04,0.35091,0.22616,0.77476,0.81305,0.76167,0.83517,0.65596,1.04819,0.63174,0.99447,4.09037e-05,4.09037e-05,4.09037e-05
163,6788.44,0.35727,0.23019,0.77955,0.81564,0.75968,0.84133,0.66033,1.04971,0.63011,0.99734,4.07354e-05,4.07354e-05,4.07354e-05
164,6829.83,0.35252,0.22584,0.77976,0.80199,0.76674,0.83906,0.65863,1.04785,0.6272,0.99294,4.05671e-05,4.05671e-05,4.05671e-05
165,6871.27,0.34917,0.22509,0.77969,0.88266,0.7243,0.84529,0.66357,1.04059,0.63342,0.99103,4.03988e-05,4.03988e-05,4.03988e-05
166,6912.85,0.34452,0.22466,0.77411,0.81684,0.76368,0.83767,0.66066,1.0487,0.6378,0.99239,4.02305e-05,4.02305e-05,4.02305e-05
167,6954.19,0.34951,0.22489,0.77876,0.8511,0.75665,0.83553,0.65723,1.04276,0.63389,0.99309,4.00622e-05,4.00622e-05,4.00622e-05
168,6996.05,0.34274,0.22248,0.78026,0.80603,0.78296,0.84727,0.66413,1.04007,0.63065,0.99539,3.98939e-05,3.98939e-05,3.98939e-05
169,7038.23,0.34014,0.22131,0.77708,0.85049,0.75052,0.84085,0.65526,1.05383,0.62833,0.99598,3.97256e-05,3.97256e-05,3.97256e-05
170,7079.53,0.34481,0.22197,0.77897,0.84543,0.75254,0.84432,0.66118,1.0426,0.6238,0.99449,3.95573e-05,3.95573e-05,3.95573e-05
