epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,882.904,3.15754,2.52273,2.39655,0.62247,0.24099,0.3239,0.16806,4.0385,3.7611,2.67512,0.00966588,0.00966588,0.00966588
29,914.165,3.04008,2.3599,2.32256,0.65316,0.32198,0.39943,0.23293,3.73138,3.3267,2.5218,0.0096535,0.0096535,0.0096535
30,945.467,3.02825,2.32251,2.31566,0.63588,0.29751,0.3901,0.2234,3.89746,3.46065,2.60314,0.00964113,0.00964113,0.00964113
31,976.746,2.98997,2.25206,2.30353,0.68235,0.33355,0.43582,0.24576,3.81472,3.19498,2.57354,0.00962875,0.00962875,0.00962875
32,1008.04,2.91266,2.14024,2.27278,0.67174,0.30778,0.4088,0.24232,3.75374,3.2548,2.54507,0.00961637,0.00961637,0.00961637
33,1039.29,2.80396,2.05199,2.23232,0.70856,0.27524,0.39735,0.22963,3.74773,3.34698,2.55415,0.009604,0.009604,0.009604
34,1070.49,2.78683,1.99623,2.20061,0.70644,0.34676,0.46237,0.27353,3.61074,3.1589,2.48857,0.00959163,0.00959163,0.00959163
35,1101.85,2.72044,1.93498,2.18261,0.69538,0.35137,0.45944,0.26938,3.6738,3.01001,2.49464,0.00957925,0.00957925,0.00957925
36,1133.03,2.70021,1.98905,2.16572,0.65368,0.36359,0.49321,0.30073,3.68464,2.96988,2.48697,0.00956688,0.00956688,0.00956688
37,1164.34,2.63903,1.90117,2.14407,0.70571,0.33379,0.46199,0.26722,3.82288,3.30854,2.57169,0.0095545,0.0095545,0.0095545
38,1195.51,2.6109,1.85584,2.12743,0.65545,0.30134,0.4413,0.25741,3.78069,3.34139,2.57037,0.00954213,0.00954213,0.00954213
39,1226.71,2.59446,1.86798,2.10992,0.63436,0.33462,0.44639,0.25867,3.69652,3.01731,2.50698,0.00952975,0.00952975,0.00952975
40,1257.92,2.50078,1.8806,2.07418,0.74371,0.32414,0.44754,0.26705,3.55683,3.04042,2.45369,0.00951737,0.00951737,0.00951737
41,1289.12,2.47042,1.70279,2.07265,0.64384,0.38171,0.49489,0.31292,3.4686,2.76074,2.39437,0.009505,0.009505,0.009505
42,1320.33,2.45567,1.70778,2.06774,0.68089,0.34506,0.4935,0.31517,3.34078,2.82459,2.35559,0.00949263,0.00949263,0.00949263
43,1351.63,2.44111,1.62353,2.06109,0.66406,0.37538,0.48483,0.29853,3.57361,2.87814,2.44566,0.00948025,0.00948025,0.00948025
44,1382.87,2.39301,1.63867,2.04078,0.7543,0.29432,0.45163,0.26976,3.62215,3.35817,2.45251,0.00946788,0.00946788,0.00946788
45,1414.06,2.36172,1.5977,2.02744,0.68937,0.35381,0.49164,0.30521,3.5097,2.75018,2.41192,0.0094555,0.0094555,0.0094555
46,1445.23,2.33876,1.63106,2.0123,0.73141,0.37006,0.52067,0.32713,3.54255,2.79602,2.44396,0.00944313,0.00944313,0.00944313
47,1476.55,2.37162,1.56682,2.03774,0.71919,0.36412,0.51252,0.3264,3.46646,2.60308,2.40355,0.00943075,0.00943075,0.00943075
48,1507.69,2.36646,1.53825,2.01506,0.68109,0.42318,0.55255,0.35797,3.38927,2.76522,2.40334,0.00941837,0.00941837,0.00941837
49,1538.94,2.30393,1.49153,2.01397,0.70267,0.34733,0.46693,0.29621,3.32497,2.65461,2.36289,0.009406,0.009406,0.009406
50,1570.16,2.32402,1.5157,2.01711,0.74873,0.38829,0.54708,0.3345,3.55213,2.78092,2.44663,0.00939363,0.00939363,0.00939363
51,1601.31,2.27464,1.46576,1.99209,0.69199,0.41411,0.56227,0.352,3.49462,2.64376,2.40139,0.00938125,0.00938125,0.00938125
52,1632.47,2.29071,1.43095,1.99937,0.70982,0.39957,0.54855,0.33786,3.51946,2.61435,2.44475,0.00936888,0.00936888,0.00936888
53,1663.66,2.25959,1.40932,1.99643,0.70281,0.39911,0.56537,0.34896,3.40165,2.56386,2.36744,0.0093565,0.0093565,0.0093565
54,1694.85,2.22458,1.354,1.96912,0.73343,0.44058,0.57309,0.34889,3.66085,2.50366,2.51883,0.00934413,0.00934413,0.00934413
55,1726.03,2.18827,1.35975,1.95887,0.69708,0.4154,0.55277,0.34139,3.44032,2.52668,2.38342,0.00933175,0.00933175,0.00933175
56,1757.13,2.19374,1.31887,1.94151,0.71683,0.43914,0.55776,0.33302,3.60647,2.74684,2.49973,0.00931937,0.00931937,0.00931937
57,1788.27,2.18641,1.30022,1.95971,0.72508,0.44038,0.58631,0.37177,3.39578,2.62219,2.38068,0.009307,0.009307,0.009307
58,1819.43,2.24938,1.36126,1.99422,0.70249,0.38503,0.5431,0.34299,3.32676,2.55301,2.34706,0.00929462,0.00929462,0.00929462
59,1850.61,2.18416,1.30848,1.96096,0.67871,0.48093,0.5948,0.37489,3.38356,2.43814,2.37659,0.00928225,0.00928225,0.00928225
60,1881.89,2.13016,1.28881,1.95153,0.68194,0.42738,0.54765,0.35432,3.45244,2.61497,2.4159,0.00926988,0.00926988,0.00926988
61,1913.05,2.11655,1.2758,1.93866,0.68117,0.45629,0.58418,0.38294,3.32165,2.5089,2.34625,0.0092575,0.0092575,0.0092575
62,1944.26,2.06636,1.22725,1.91103,0.69725,0.46553,0.61343,0.38112,3.30382,2.52372,2.35845,0.00924512,0.00924512,0.00924512
63,1975.46,2.11596,1.19513,1.92864,0.73822,0.4635,0.59564,0.38587,3.23845,2.46046,2.32242,0.00923275,0.00923275,0.00923275
64,2006.71,2.10209,1.20433,1.92179,0.68884,0.43498,0.56268,0.35352,3.42005,2.65982,2.38021,0.00922038,0.00922038,0.00922038
65,2037.92,2.13527,1.17762,1.93704,0.73285,0.48947,0.61926,0.41856,3.25617,2.48576,2.33771,0.009208,0.009208,0.009208
66,2069.12,2.04052,1.17071,1.90549,0.76236,0.44851,0.5835,0.37535,3.42117,2.49654,2.39668,0.00919562,0.00919562,0.00919562
67,2100.5,2.028,1.13154,1.9018,0.70825,0.46689,0.58465,0.37479,3.37133,2.39932,2.38181,0.00918325,0.00918325,0.00918325
68,2131.71,2.0478,1.12825,1.90622,0.68771,0.4867,0.61193,0.39059,3.33899,2.47431,2.34922,0.00917088,0.00917088,0.00917088
69,2162.87,2.04103,1.13096,1.90724,0.71795,0.42238,0.57745,0.37669,3.35521,2.49625,2.37231,0.0091585,0.0091585,0.0091585
70,2194.04,2.09524,1.14816,1.91328,0.69427,0.41201,0.55164,0.33546,3.64038,2.56834,2.4404,0.00914613,0.00914613,0.00914613
71,2225.31,1.99231,1.09306,1.88819,0.71275,0.49826,0.61434,0.41178,3.22211,2.43522,2.31275,0.00913375,0.00913375,0.00913375
72,2256.46,2.00363,1.08164,1.87717,0.71033,0.4023,0.50195,0.32068,3.35288,2.70253,2.35392,0.00912138,0.00912138,0.00912138
73,2287.68,1.98968,1.07967,1.87033,0.73864,0.4707,0.6068,0.39776,3.18245,2.37629,2.29552,0.009109,0.009109,0.009109
74,2318.9,2.00021,1.12764,1.87885,0.70733,0.37693,0.51174,0.33414,3.29845,2.76255,2.35555,0.00909662,0.00909662,0.00909662
75,2350.11,2.07624,1.109,1.90507,0.71694,0.46803,0.60163,0.38284,3.6319,2.55186,2.53029,0.00908425,0.00908425,0.00908425
76,2381.35,2.12184,1.1199,1.92848,0.67575,0.44264,0.56258,0.37806,3.1692,2.48637,2.31147,0.00907188,0.00907188,0.00907188
77,2412.58,2.09625,1.10985,1.91256,0.72206,0.51278,0.64043,0.42505,3.25782,2.47806,2.33386,0.0090595,0.0090595,0.0090595
78,2443.78,2.04365,1.1,1.89909,0.68746,0.4485,0.60361,0.40382,3.27899,2.42881,2.37126,0.00904713,0.00904713,0.00904713
79,2474.97,2.19232,1.12858,1.95189,0.72221,0.51771,0.64208,0.42169,3.38169,2.33717,2.3839,0.00903475,0.00903475,0.00903475
80,2506.19,2.06563,1.05244,1.90542,0.7073,0.44072,0.55535,0.37065,3.35517,2.61804,2.40717,0.00902238,0.00902238,0.00902238
81,2537.38,2.00373,1.03309,1.89306,0.71401,0.47418,0.61252,0.40934,3.21975,2.42754,2.32478,0.00901,0.00901,0.00901
82,2568.6,2.17709,1.10546,1.93725,0.72472,0.46235,0.57617,0.37461,3.41876,2.5519,2.39647,0.00899762,0.00899762,0.00899762
83,2599.8,2.13247,1.07624,1.93386,0.80983,0.49558,0.65646,0.44249,3.35379,2.41,2.38921,0.00898525,0.00898525,0.00898525
84,2631.01,2.02648,1.01747,1.90101,0.75919,0.4699,0.62068,0.40125,3.3953,2.48923,2.38331,0.00897287,0.00897287,0.00897287
85,2662.22,2.02489,1.01021,1.89653,0.7368,0.53516,0.64911,0.43631,3.24845,2.32862,2.31169,0.0089605,0.0089605,0.0089605
86,2693.42,2.09789,1.04367,1.91812,0.7525,0.47244,0.61668,0.4091,3.33192,2.33567,2.36115,0.00894812,0.00894812,0.00894812
87,2724.61,2.02099,1.0388,1.89633,0.72362,0.50914,0.64034,0.42378,3.27892,2.36711,2.33695,0.00893575,0.00893575,0.00893575
88,2755.78,2.08987,1.04267,1.91887,0.70812,0.56749,0.65818,0.42673,3.44108,2.26734,2.42772,0.00892338,0.00892338,0.00892338
89,2787,2.05832,1.01253,1.90833,0.73664,0.52213,0.63114,0.4196,3.37211,2.3872,2.39779,0.008911,0.008911,0.008911
90,2818.17,2.11133,1.01398,1.92073,0.69174,0.55115,0.64865,0.4208,3.53088,2.3815,2.49155,0.00889863,0.00889863,0.00889863
91,2849.36,2.13536,1.06186,1.94486,0.7401,0.49632,0.62241,0.41905,3.47647,2.44852,2.45284,0.00888625,0.00888625,0.00888625
92,2880.57,2.01614,1.02543,1.88998,0.68379,0.53572,0.64139,0.42431,3.4413,2.3578,2.4278,0.00887387,0.00887387,0.00887387
93,2911.82,2.07618,1.04818,1.9126,0.75245,0.49675,0.61659,0.40608,3.43925,2.59642,2.4377,0.0088615,0.0088615,0.0088615
94,2943.07,2.07053,1.04103,1.90201,0.71068,0.5132,0.60181,0.37964,3.58625,2.37426,2.4947,0.00884912,0.00884912,0.00884912
95,2974.23,1.98185,0.988,1.87175,0.77042,0.46144,0.60923,0.40532,3.45442,2.51933,2.426,0.00883675,0.00883675,0.00883675
96,3005.41,2.01677,1.05641,1.88911,0.80663,0.42849,0.58193,0.36747,3.62913,2.5399,2.48329,0.00882438,0.00882438,0.00882438
97,3036.66,2.04425,1.0014,1.89979,0.71258,0.49833,0.62073,0.41188,3.34201,2.36597,2.36623,0.008812,0.008812,0.008812
98,3067.83,1.95085,0.98402,1.86646,0.72623,0.53273,0.6214,0.404,3.2324,2.39595,2.33753,0.00879963,0.00879963,0.00879963
99,3099.05,1.90452,0.92554,1.84431,0.75751,0.48705,0.59918,0.38698,3.33563,2.35833,2.39157,0.00878725,0.00878725,0.00878725
100,3130.25,1.93604,0.95662,1.85535,0.74151,0.50151,0.6649,0.44149,3.25361,2.28947,2.33161,0.00877487,0.00877487,0.00877487
101,3161.48,1.93298,0.94935,1.86111,0.7452,0.54355,0.68072,0.46557,3.15714,2.32637,2.30196,0.0087625,0.0087625,0.0087625
102,3192.73,1.91437,0.95637,1.86187,0.72838,0.46786,0.60304,0.40412,3.21927,2.46975,2.33079,0.00875013,0.00875013,0.00875013
103,3223.92,1.91208,0.91159,1.856,0.81408,0.5275,0.64499,0.44767,3.1725,2.28781,2.29253,0.00873775,0.00873775,0.00873775
104,3255.11,1.80859,0.87053,1.81779,0.75931,0.4618,0.61148,0.41472,3.25916,2.49356,2.34859,0.00872538,0.00872538,0.00872538
105,3286.35,1.794,0.86445,1.81158,0.72094,0.55015,0.64503,0.45201,3.12103,2.26016,2.28512,0.008713,0.008713,0.008713
106,3317.53,1.78727,0.91033,1.8199,0.70748,0.47376,0.59612,0.40655,3.17731,2.38774,2.30227,0.00870063,0.00870063,0.00870063
107,3348.65,1.75903,0.88956,1.80131,0.77136,0.47895,0.60183,0.40926,3.33656,2.62831,2.37717,0.00868825,0.00868825,0.00868825
108,3379.83,1.91872,0.94535,1.85676,0.75315,0.50428,0.65187,0.42381,3.51248,2.39743,2.50543,0.00867587,0.00867587,0.00867587
109,3410.97,1.75961,0.90498,1.80914,0.78446,0.53326,0.665,0.45317,3.2391,2.41527,2.34019,0.0086635,0.0086635,0.0086635
110,3442.12,1.77088,0.87765,1.8027,0.73197,0.44608,0.57208,0.37221,3.40497,2.47269,2.40288,0.00865113,0.00865113,0.00865113
111,3473.28,1.72712,0.87998,1.80118,0.79993,0.49166,0.60824,0.40847,3.30666,2.39893,2.36823,0.00863875,0.00863875,0.00863875
112,3504.45,1.7604,0.86968,1.7976,0.75554,0.50805,0.65334,0.45859,3.33379,2.46211,2.36579,0.00862638,0.00862638,0.00862638
113,3535.64,1.73388,0.83411,1.79751,0.75771,0.49557,0.64061,0.42543,3.35348,2.41337,2.37507,0.008614,0.008614,0.008614
114,3566.79,1.74365,0.84505,1.79271,0.76618,0.55484,0.66988,0.44882,3.28415,2.32325,2.36449,0.00860162,0.00860162,0.00860162
115,3597.99,1.7667,0.83059,1.80911,0.75278,0.54885,0.67224,0.44939,3.23297,2.18134,2.31681,0.00858925,0.00858925,0.00858925
116,3629.16,1.83098,0.85444,1.8233,0.74025,0.47301,0.60944,0.38532,3.50928,2.44378,2.43691,0.00857687,0.00857687,0.00857687
117,3660.36,1.74966,0.81965,1.81328,0.73584,0.54581,0.65161,0.45423,3.27446,2.33202,2.33235,0.0085645,0.0085645,0.0085645
118,3691.52,1.79037,0.85514,1.81008,0.80735,0.49912,0.6602,0.45325,3.28865,2.49336,2.33408,0.00855213,0.00855213,0.00855213
119,3722.76,1.78181,0.84842,1.80947,0.77075,0.51175,0.64496,0.43237,3.34349,2.51216,2.37625,0.00853975,0.00853975,0.00853975
120,3753.96,1.90566,0.9002,1.82992,0.73628,0.52064,0.63004,0.39667,3.30916,2.32466,2.36716,0.00852738,0.00852738,0.00852738
121,3785.17,1.79973,0.85692,1.81617,0.75275,0.49246,0.62388,0.42205,3.20953,2.39974,2.32984,0.008515,0.008515,0.008515
122,3816.34,1.88587,0.87041,1.8396,0.75826,0.52207,0.6294,0.41839,3.29628,2.98469,2.35382,0.00850262,0.00850262,0.00850262
123,3847.59,1.89232,0.90917,1.84056,0.79738,0.47587,0.63124,0.42408,3.38926,2.63255,2.38965,0.00849025,0.00849025,0.00849025
124,3878.81,1.96157,0.89795,1.86603,0.73879,0.54889,0.66743,0.43363,3.34219,2.32205,2.3847,0.00847787,0.00847787,0.00847787
125,3909.99,1.90182,0.889,1.84486,0.78695,0.47403,0.64481,0.43558,3.28359,2.38401,2.37861,0.0084655,0.0084655,0.0084655
126,3941.16,1.85083,0.85806,1.83351,0.76797,0.56032,0.65318,0.43275,3.45142,2.38309,2.45093,0.00845313,0.00845313,0.00845313
127,3972.36,1.89033,0.85616,1.84039,0.79194,0.54802,0.67292,0.45803,3.28294,2.37655,2.36316,0.00844075,0.00844075,0.00844075
128,4003.59,1.8526,0.82794,1.83802,0.75941,0.56606,0.67226,0.43049,3.39815,2.3065,2.41518,0.00842838,0.00842838,0.00842838
129,4034.77,1.782,0.82818,1.82628,0.77098,0.52707,0.62484,0.42985,3.33338,2.47904,2.38954,0.008416,0.008416,0.008416
130,4065.97,1.84549,0.8681,1.83389,0.74526,0.50185,0.6374,0.4355,3.1753,2.36235,2.31832,0.00840362,0.00840362,0.00840362
131,4097.2,1.80964,0.8208,1.82818,0.72678,0.4959,0.64083,0.42742,3.26118,2.77651,2.34527,0.00839125,0.00839125,0.00839125
132,4128.39,2.0847,0.9164,1.89912,0.77494,0.50034,0.63754,0.4221,3.27405,2.34148,2.3519,0.00837887,0.00837887,0.00837887
133,4159.58,1.96,0.84828,1.85801,0.74746,0.57339,0.67563,0.4601,3.22829,2.44917,2.33133,0.0083665,0.0083665,0.0083665
134,4190.81,1.8448,0.81955,1.82375,0.75379,0.50434,0.65666,0.44393,3.23757,2.19607,2.3579,0.00835413,0.00835413,0.00835413
135,4221.98,1.72021,0.7948,1.78925,0.77591,0.51763,0.64048,0.44663,3.19065,2.42233,2.31633,0.00834175,0.00834175,0.00834175
136,4253.13,1.86466,0.81003,1.82345,0.75749,0.51198,0.6381,0.45092,3.25476,2.43103,2.36343,0.00832937,0.00832937,0.00832937
137,4284.34,1.83551,0.83011,1.82566,0.77764,0.5375,0.64592,0.43833,3.2448,2.42222,2.33937,0.008317,0.008317,0.008317
138,4315.47,1.77557,0.80593,1.80296,0.73703,0.54547,0.61671,0.42984,3.07879,2.14219,2.2776,0.00830462,0.00830462,0.00830462
139,4346.62,1.82232,0.83655,1.81011,0.75787,0.5404,0.65559,0.45138,3.11106,2.36689,2.29456,0.00829225,0.00829225,0.00829225
140,4377.81,1.78704,0.80351,1.80906,0.72289,0.55566,0.64227,0.44133,3.09352,2.27766,2.28648,0.00827988,0.00827988,0.00827988
141,4408.97,1.62499,0.76602,1.77051,0.75112,0.51466,0.62904,0.43905,3.13364,2.43748,2.29505,0.0082675,0.0082675,0.0082675
142,4440.1,1.65702,0.78095,1.76484,0.73435,0.49348,0.62208,0.41821,3.30154,2.40551,2.38043,0.00825513,0.00825513,0.00825513
143,4471.26,1.66538,0.78775,1.77271,0.76953,0.52514,0.6571,0.4667,3.14917,2.35997,2.31849,0.00824275,0.00824275,0.00824275
144,4502.53,1.64609,0.77344,1.77667,0.70626,0.48022,0.59955,0.41784,3.22949,2.47435,2.33154,0.00823038,0.00823038,0.00823038
145,4533.74,1.65708,0.77222,1.77649,0.71351,0.56833,0.64726,0.44113,3.29397,2.27992,2.35807,0.008218,0.008218,0.008218
146,4564.93,1.73099,0.78626,1.78589,0.76893,0.48683,0.64194,0.44274,3.18666,2.43451,2.31252,0.00820562,0.00820562,0.00820562
147,4596.1,1.72992,0.7701,1.7932,0.74949,0.48851,0.61588,0.41932,3.21699,2.39512,2.33658,0.00819325,0.00819325,0.00819325
148,4627.22,1.81816,0.79269,1.8133,0.76253,0.47873,0.60177,0.40818,3.28433,2.57891,2.36226,0.00818088,0.00818088,0.00818088
149,4658.44,1.9005,0.82686,1.83849,0.78945,0.45116,0.62281,0.41996,3.23583,2.52812,2.33363,0.0081685,0.0081685,0.0081685
150,4689.59,2.14542,0.89392,1.92461,0.7919,0.46762,0.62297,0.41457,3.30952,2.51371,2.37956,0.00815613,0.00815613,0.00815613
151,4720.83,2.26386,0.9625,1.97513,0.77605,0.47442,0.61762,0.38856,3.45433,2.50166,2.45587,0.00814375,0.00814375,0.00814375
152,4751.99,2.05985,0.89404,1.89889,0.76963,0.51585,0.62347,0.40969,3.45576,2.44995,2.43197,0.00813138,0.00813138,0.00813138
153,4783.17,1.84788,0.81799,1.83876,0.73983,0.44367,0.59972,0.39275,3.29792,2.48881,2.35913,0.008119,0.008119,0.008119
154,4814.52,1.91837,0.84928,1.84765,0.75052,0.47632,0.59225,0.39887,3.25407,2.67517,2.34023,0.00810662,0.00810662,0.00810662
155,4845.69,1.96276,0.8445,1.86091,0.74408,0.53198,0.64932,0.4383,3.23792,2.30689,2.32108,0.00809425,0.00809425,0.00809425
156,4876.87,1.92007,0.85329,1.87047,0.73489,0.48181,0.59853,0.41012,3.10098,2.37968,2.27861,0.00808188,0.00808188,0.00808188
157,4908.08,1.89521,0.82566,1.83585,0.71324,0.54842,0.65383,0.45338,3.2365,2.18291,2.35295,0.0080695,0.0080695,0.0080695
158,4939.22,1.83284,0.7922,1.82099,0.76185,0.52254,0.63452,0.44711,3.25375,2.40297,2.34144,0.00805713,0.00805713,0.00805713
159,4970.46,1.70909,0.74628,1.78676,0.73318,0.57301,0.68305,0.4703,3.37445,2.37341,2.39111,0.00804475,0.00804475,0.00804475
160,5001.69,1.85706,0.80693,1.82278,0.76962,0.51103,0.64056,0.42854,3.18527,2.39352,2.29908,0.00803238,0.00803238,0.00803238
161,5032.91,1.83256,0.82135,1.82401,0.74155,0.50979,0.63413,0.42411,3.09411,2.29654,2.26787,0.00802,0.00802,0.00802
162,5064.12,1.94336,0.8597,1.85209,0.75276,0.47519,0.61475,0.40875,3.19621,2.43137,2.31984,0.00800762,0.00800762,0.00800762
163,5095.37,2.0329,0.89994,1.8901,0.74608,0.54527,0.62915,0.39838,3.38859,2.41047,2.40426,0.00799525,0.00799525,0.00799525
164,5126.52,2.0033,0.88427,1.87011,0.74236,0.50059,0.6419,0.42894,3.32649,2.51414,2.38369,0.00798288,0.00798288,0.00798288
165,5157.78,2.06957,0.90576,1.90115,0.80173,0.55704,0.67858,0.42571,3.32056,2.4542,2.36897,0.0079705,0.0079705,0.0079705
166,5188.93,1.95511,0.87409,1.87103,0.71104,0.41396,0.56604,0.37872,3.30212,2.61095,2.35497,0.00795812,0.00795812,0.00795812
167,5220.14,2.0314,0.89477,1.91077,0.71819,0.57095,0.63425,0.42016,3.20013,2.16111,2.31887,0.00794575,0.00794575,0.00794575
168,5251.27,2.20672,0.94691,1.95326,0.76513,0.53913,0.63929,0.4449,3.35452,2.36466,2.4054,0.00793338,0.00793338,0.00793338
169,5282.91,1.97335,0.85543,1.88383,0.73077,0.53859,0.63957,0.43343,3.20757,2.3149,2.33381,0.007921,0.007921,0.007921
170,5314.12,1.752,0.78041,1.79683,0.76923,0.52927,0.64658,0.4575,3.07488,2.3951,2.26799,0.00790863,0.00790863,0.00790863
171,5345.43,1.66289,0.76445,1.77625,0.74553,0.55135,0.67427,0.4762,3.05149,2.21792,2.26964,0.00789625,0.00789625,0.00789625
172,5376.75,1.74136,0.78129,1.7876,0.74747,0.55404,0.66381,0.458,3.1163,2.15903,2.29252,0.00788388,0.00788388,0.00788388
173,5408.38,1.78482,0.80811,1.8163,0.6952,0.50484,0.63672,0.45171,3.07077,2.28592,2.28893,0.0078715,0.0078715,0.0078715
174,5439.68,1.80414,0.80497,1.82547,0.76244,0.55033,0.6712,0.45278,3.13947,2.2877,2.31091,0.00785912,0.00785912,0.00785912
175,5471,1.66641,0.77576,1.77098,0.7875,0.49816,0.63717,0.43823,3.18725,2.42663,2.3258,0.00784675,0.00784675,0.00784675
176,5502.27,1.68457,0.76598,1.78352,0.75819,0.51073,0.62314,0.43426,3.26176,2.4035,2.36567,0.00783438,0.00783438,0.00783438
177,5533.55,1.66154,0.74633,1.76196,0.73213,0.5046,0.67473,0.4664,3.10221,2.26192,2.27757,0.007822,0.007822,0.007822
178,5564.73,1.66406,0.73265,1.75626,0.76141,0.52122,0.66076,0.4562,3.12795,2.36818,2.29492,0.00780963,0.00780963,0.00780963
179,5595.93,1.79242,0.76848,1.79582,0.72371,0.59213,0.64975,0.42781,3.23562,2.18036,2.32841,0.00779725,0.00779725,0.00779725
180,5627.19,1.91448,0.78989,1.84736,0.77775,0.54485,0.65789,0.45033,3.20783,2.27011,2.33047,0.00778488,0.00778488,0.00778488
181,5658.48,1.91057,0.79134,1.86046,0.77534,0.50509,0.65179,0.43911,3.27154,2.41024,2.36885,0.0077725,0.0077725,0.0077725
182,5689.66,1.90597,0.81669,1.83497,0.77075,0.52039,0.63928,0.42803,3.20534,2.37077,2.31378,0.00776013,0.00776013,0.00776013
183,5721.16,1.76881,0.78664,1.80803,0.76039,0.49052,0.61922,0.41762,3.11454,2.32848,2.27667,0.00774775,0.00774775,0.00774775
184,5752.44,1.89057,0.82321,1.84021,0.77057,0.51497,0.61342,0.4156,3.22236,2.3856,2.34136,0.00773538,0.00773538,0.00773538
185,5783.76,1.97399,0.83009,1.86389,0.75374,0.53737,0.65655,0.42643,3.34001,2.35565,2.38831,0.007723,0.007723,0.007723
