epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,3240.7,0.67226,0.37579,1.57731,0.87486,0.99006,0.995,0.94557,0.60486,0.297,1.67335,3.44632e-05,3.44632e-05,3.44632e-05
40,3324.4,0.6509,0.37154,1.57302,0.87805,0.98738,0.995,0.94482,0.63426,0.32277,1.69306,3.41596e-05,3.41596e-05,3.41596e-05
41,3407.14,0.66138,0.37328,1.57383,0.93351,1,0.995,0.97939,0.48702,0.51891,1.60637,3.3856e-05,3.3856e-05,3.3856e-05
42,3489.72,0.63636,0.36322,1.5693,0.92779,0.98482,0.995,0.97125,0.52482,0.59302,1.63947,3.35524e-05,3.35524e-05,3.35524e-05
43,3572.21,0.64039,0.36021,1.57032,0.97909,1,0.995,0.95757,0.52033,0.39525,1.72347,3.32488e-05,3.32488e-05,3.32488e-05
44,3654.69,0.62746,0.35342,1.56707,0.96536,1,0.995,0.94407,0.53089,0.32853,1.67068,3.29452e-05,3.29452e-05,3.29452e-05
45,3737.18,0.61089,0.34474,1.56407,0.97741,0.96961,0.995,0.94632,0.54296,0.64182,1.68892,3.26416e-05,3.26416e-05,3.26416e-05
46,3820.33,0.60513,0.34196,1.56537,0.9804,0.97487,0.995,0.95737,0.51147,0.31637,1.64407,3.2338e-05,3.2338e-05,3.2338e-05
47,3903.82,0.60505,0.33791,1.56118,0.93244,1,0.995,0.97358,0.43256,0.46919,1.58775,3.20344e-05,3.20344e-05,3.20344e-05
48,3986.56,0.58798,0.33072,1.55989,0.9518,1,0.995,0.96992,0.44434,0.34078,1.61774,3.17308e-05,3.17308e-05,3.17308e-05
49,4069.82,0.58697,0.33035,1.56193,0.9837,0.96111,0.98583,0.97062,0.412,0.33231,1.62402,3.14272e-05,3.14272e-05,3.14272e-05
50,4153.44,0.58608,0.3278,1.55782,0.98225,1,0.995,0.96794,0.4529,0.26908,1.64594,3.11236e-05,3.11236e-05,3.11236e-05
51,4236.97,0.57346,0.31952,1.55994,0.98757,1,0.995,0.97105,0.44811,0.29023,1.62262,3.082e-05,3.082e-05,3.082e-05
52,4319.61,0.56762,0.31805,1.55707,0.98275,0.9618,0.995,0.97938,0.46461,0.29813,1.60324,3.05164e-05,3.05164e-05,3.05164e-05
53,4402.33,0.56344,0.31236,1.55827,0.97523,1,0.995,0.98427,0.43146,0.27503,1.60796,3.02128e-05,3.02128e-05,3.02128e-05
54,4485.2,0.5561,0.31007,1.55477,0.98314,1,0.995,0.98394,0.39627,0.25333,1.57724,2.99092e-05,2.99092e-05,2.99092e-05
55,4567.63,0.54932,0.30716,1.55571,0.98189,1,0.995,0.9897,0.39234,0.25942,1.57606,2.96056e-05,2.96056e-05,2.96056e-05
56,4650.26,0.55067,0.30619,1.55422,0.9859,1,0.995,0.97985,0.45425,0.31644,1.61112,2.9302e-05,2.9302e-05,2.9302e-05
57,4732.84,0.55052,0.30418,1.55358,0.98763,0.99072,0.995,0.98211,0.36175,0.22903,1.57933,2.89984e-05,2.89984e-05,2.89984e-05
58,4815.48,0.53752,0.29797,1.55383,0.97614,1,0.995,0.97684,0.37556,0.26188,1.60145,2.86948e-05,2.86948e-05,2.86948e-05
59,4898,0.55273,0.30136,1.55325,0.98619,1,0.995,0.98409,0.40714,0.25292,1.59789,2.83912e-05,2.83912e-05,2.83912e-05
60,4980.54,0.52498,0.28971,1.55052,0.97794,1,0.995,0.98698,0.41711,0.27329,1.58454,2.80876e-05,2.80876e-05,2.80876e-05
61,5063.08,0.52683,0.29082,1.55037,0.97926,1,0.995,0.98643,0.38492,0.21959,1.59813,2.7784e-05,2.7784e-05,2.7784e-05
62,5145.32,0.52623,0.28705,1.54864,0.96877,0.99393,0.995,0.98394,0.36695,0.23946,1.61124,2.74804e-05,2.74804e-05,2.74804e-05
63,5227.49,0.51191,0.28175,1.55035,0.98878,1,0.995,0.99044,0.38291,0.21818,1.597,2.71768e-05,2.71768e-05,2.71768e-05
64,5309.8,0.514,0.28181,1.54924,0.9855,1,0.995,0.98447,0.39564,0.25985,1.58688,2.68732e-05,2.68732e-05,2.68732e-05
65,5392.04,0.51169,0.28235,1.54844,0.97183,0.96556,0.995,0.995,0.33971,0.24475,1.57863,2.65696e-05,2.65696e-05,2.65696e-05
66,5474.38,0.50102,0.2801,1.54764,0.93255,1,0.995,0.995,0.33643,0.31351,1.56503,2.6266e-05,2.6266e-05,2.6266e-05
67,5556.97,0.49312,0.27575,1.54647,0.98041,0.99082,0.995,0.9841,0.38653,0.26502,1.59165,2.59624e-05,2.59624e-05,2.59624e-05
68,5639.26,0.49167,0.27364,1.54337,0.97981,0.99005,0.995,0.98005,0.40026,0.24962,1.60018,2.56588e-05,2.56588e-05,2.56588e-05
69,5721.5,0.49504,0.27302,1.54561,0.98745,1,0.995,0.98551,0.40826,0.23884,1.59016,2.53552e-05,2.53552e-05,2.53552e-05
70,5803.75,0.49066,0.27148,1.5462,0.99228,1,0.995,0.98392,0.36544,0.22118,1.58304,2.50516e-05,2.50516e-05,2.50516e-05
71,5885.96,0.48654,0.26791,1.54348,0.99166,1,0.995,0.98578,0.37202,0.21679,1.57693,2.4748e-05,2.4748e-05,2.4748e-05
72,5968.16,0.48587,0.26737,1.54281,0.98848,1,0.995,0.98809,0.40146,0.23072,1.57928,2.44444e-05,2.44444e-05,2.44444e-05
73,6050.44,0.48229,0.2673,1.54572,0.96344,1,0.995,0.995,0.35522,0.29438,1.55511,2.41408e-05,2.41408e-05,2.41408e-05
74,6132.79,0.48026,0.2662,1.54185,0.97313,0.96519,0.995,0.98064,0.32877,0.26879,1.5761,2.38372e-05,2.38372e-05,2.38372e-05
75,6215.07,0.46838,0.26062,1.54328,0.99024,1,0.995,0.9905,0.3103,0.20765,1.5708,2.35336e-05,2.35336e-05,2.35336e-05
76,6297.37,0.46247,0.2571,1.54124,0.98734,0.99599,0.995,0.98763,0.35617,0.2214,1.57226,2.323e-05,2.323e-05,2.323e-05
77,6380.23,0.45938,0.25713,1.5412,0.9937,0.9992,0.995,0.995,0.28958,0.19943,1.55017,2.29264e-05,2.29264e-05,2.29264e-05
78,6462.86,0.4576,0.254,1.54094,0.98956,1,0.995,0.99376,0.30478,0.21172,1.56152,2.26228e-05,2.26228e-05,2.26228e-05
79,6545.24,0.46154,0.25598,1.54055,0.96595,1,0.995,0.99419,0.33059,0.23188,1.55087,2.23192e-05,2.23192e-05,2.23192e-05
80,6627.88,0.4512,0.25187,1.54061,0.9857,1,0.995,0.995,0.28952,0.17979,1.54653,2.20156e-05,2.20156e-05,2.20156e-05
81,6710.38,0.45342,0.25085,1.53966,0.99457,1,0.995,0.98394,0.38181,0.22692,1.59267,2.1712e-05,2.1712e-05,2.1712e-05
82,6793.02,0.44443,0.24807,1.53787,0.9899,1,0.995,0.995,0.31808,0.17998,1.57199,2.14084e-05,2.14084e-05,2.14084e-05
83,6875.77,0.44329,0.24724,1.53893,0.99163,1,0.995,0.995,0.28898,0.169,1.56679,2.11048e-05,2.11048e-05,2.11048e-05
84,6958.88,0.43634,0.24498,1.54301,0.99433,1,0.995,0.995,0.30213,0.18417,1.57294,2.08012e-05,2.08012e-05,2.08012e-05
85,7041.49,0.43857,0.24427,1.53816,0.99469,1,0.995,0.995,0.30835,0.17644,1.56683,2.04976e-05,2.04976e-05,2.04976e-05
86,7124.38,0.43216,0.24128,1.53651,0.99268,1,0.995,0.995,0.30908,0.17201,1.56519,2.0194e-05,2.0194e-05,2.0194e-05
87,7206.97,0.43066,0.24185,1.53798,0.99039,1,0.995,0.995,0.31228,0.17075,1.56404,1.98904e-05,1.98904e-05,1.98904e-05
88,7290.13,0.42322,0.2389,1.53832,0.99124,1,0.995,0.995,0.27898,0.16389,1.55074,1.95868e-05,1.95868e-05,1.95868e-05
89,7373.29,0.42593,0.23837,1.53781,0.99406,1,0.995,0.98673,0.31802,0.19012,1.56266,1.92832e-05,1.92832e-05,1.92832e-05
90,7455.91,0.42021,0.23509,1.5334,0.99245,1,0.995,0.98868,0.32534,0.18701,1.57154,1.89796e-05,1.89796e-05,1.89796e-05
91,7539.25,0.41313,0.23407,1.53526,0.98671,1,0.995,0.98947,0.326,0.2069,1.56313,1.8676e-05,1.8676e-05,1.8676e-05
92,7621.99,0.41603,0.23531,1.53727,0.99364,1,0.995,0.995,0.27315,0.16117,1.54924,1.83724e-05,1.83724e-05,1.83724e-05
93,7704.72,0.41358,0.2312,1.53427,0.99408,1,0.995,0.995,0.26813,0.16588,1.5507,1.80688e-05,1.80688e-05,1.80688e-05
94,7788.47,0.40917,0.23071,1.53499,0.99235,1,0.995,0.995,0.30333,0.1781,1.55639,1.77652e-05,1.77652e-05,1.77652e-05
95,7871.68,0.40724,0.23176,1.53718,0.992,1,0.995,0.995,0.28146,0.16827,1.54747,1.74616e-05,1.74616e-05,1.74616e-05
96,7954.53,0.40126,0.22714,1.53167,0.99138,1,0.995,0.995,0.26074,0.17623,1.558,1.7158e-05,1.7158e-05,1.7158e-05
97,8038.99,0.40307,0.22936,1.53281,0.95822,1,0.995,0.995,0.2614,0.21748,1.56168,1.68544e-05,1.68544e-05,1.68544e-05
98,8124.27,0.40215,0.22653,1.53193,0.94278,1,0.995,0.995,0.29139,0.28518,1.55938,1.65508e-05,1.65508e-05,1.65508e-05
99,8207.3,0.39822,0.22596,1.53273,0.95498,1,0.995,0.995,0.27652,0.23862,1.55012,1.62472e-05,1.62472e-05,1.62472e-05
100,8290.16,0.39596,0.22407,1.53057,0.94918,1,0.995,0.995,0.29979,0.27128,1.55469,1.59436e-05,1.59436e-05,1.59436e-05
101,8372.95,0.38791,0.22203,1.53172,0.9725,1,0.995,0.995,0.29825,0.1914,1.55524,1.564e-05,1.564e-05,1.564e-05
102,8455.75,0.38841,0.22027,1.53079,0.95079,1,0.995,0.995,0.31948,0.25075,1.56328,1.53364e-05,1.53364e-05,1.53364e-05
103,8538.38,0.38264,0.22048,1.53111,0.95229,1,0.995,0.99194,0.34622,0.27345,1.57628,1.50328e-05,1.50328e-05,1.50328e-05
104,8620.84,0.38276,0.21846,1.53163,0.98328,0.99339,0.995,0.995,0.31234,0.18661,1.55934,1.47292e-05,1.47292e-05,1.47292e-05
105,8705.68,0.38363,0.21885,1.53042,0.98147,1,0.995,0.99258,0.3068,0.21729,1.55781,1.44256e-05,1.44256e-05,1.44256e-05
106,8788.82,0.38387,0.2185,1.53359,0.94837,1,0.995,0.995,0.2888,0.2583,1.55354,1.4122e-05,1.4122e-05,1.4122e-05
107,8871.44,0.37182,0.21286,1.52688,0.96439,1,0.995,0.995,0.29894,0.23531,1.556,1.38184e-05,1.38184e-05,1.38184e-05
108,8954.05,0.37444,0.21399,1.53075,0.96788,1,0.995,0.995,0.27746,0.22556,1.55543,1.35148e-05,1.35148e-05,1.35148e-05
109,9036.68,0.36948,0.21281,1.52988,0.94914,1,0.995,0.995,0.26321,0.37205,1.55051,1.32112e-05,1.32112e-05,1.32112e-05
110,9119.31,0.36846,0.21014,1.53259,0.965,1,0.995,0.995,0.25739,0.21654,1.54936,1.29076e-05,1.29076e-05,1.29076e-05
111,9201.87,0.36809,0.21128,1.53248,0.98307,1,0.995,0.995,0.24489,0.22161,1.54744,1.2604e-05,1.2604e-05,1.2604e-05
112,9284.47,0.36629,0.20888,1.52663,0.95001,1,0.995,0.995,0.24211,0.25618,1.54588,1.23004e-05,1.23004e-05,1.23004e-05
113,9367.02,0.36754,0.21103,1.52833,0.95037,1,0.995,0.995,0.24249,0.24168,1.54727,1.19968e-05,1.19968e-05,1.19968e-05
114,9449.31,0.35963,0.20824,1.52729,0.9943,0.99736,0.995,0.995,0.23536,0.22911,1.54205,1.16932e-05,1.16932e-05,1.16932e-05
115,9531.63,0.35783,0.20648,1.52879,0.9905,0.97245,0.995,0.995,0.23719,0.19276,1.55243,1.13896e-05,1.13896e-05,1.13896e-05
116,9614.12,0.35794,0.20568,1.52586,0.98656,0.99538,0.995,0.99202,0.23976,0.17467,1.55866,1.1086e-05,1.1086e-05,1.1086e-05
117,9696.44,0.35287,0.20498,1.53,0.99074,0.99592,0.995,0.99243,0.26781,0.18309,1.55511,1.07824e-05,1.07824e-05,1.07824e-05
118,9778.79,0.34854,0.20426,1.52427,0.99201,1,0.995,0.995,0.258,0.1635,1.55344,1.04788e-05,1.04788e-05,1.04788e-05
119,9861.51,0.34978,0.20417,1.5244,0.99161,1,0.995,0.995,0.25197,0.16084,1.55654,1.01752e-05,1.01752e-05,1.01752e-05
120,9943.93,0.34549,0.20227,1.52536,0.99222,1,0.995,0.995,0.23795,0.1505,1.5539,9.8716e-06,9.8716e-06,9.8716e-06
121,10026.4,0.34652,0.20253,1.52952,0.99155,1,0.995,0.995,0.23729,0.15839,1.55239,9.568e-06,9.568e-06,9.568e-06
122,10108.7,0.34343,0.20038,1.52313,0.99068,1,0.995,0.995,0.25138,0.15296,1.54886,9.2644e-06,9.2644e-06,9.2644e-06
123,10191.2,0.34194,0.20022,1.5269,0.99251,1,0.995,0.99224,0.2443,0.14767,1.5484,8.9608e-06,8.9608e-06,8.9608e-06
124,10273.5,0.33911,0.19758,1.52743,0.99158,1,0.995,0.995,0.24623,0.15565,1.54812,8.6572e-06,8.6572e-06,8.6572e-06
125,10355.9,0.34063,0.19808,1.52809,0.98978,1,0.995,0.995,0.23698,0.16831,1.54785,8.3536e-06,8.3536e-06,8.3536e-06
126,10438.1,0.33685,0.19566,1.52997,0.96842,1,0.995,0.995,0.2355,0.1964,1.54723,8.05e-06,8.05e-06,8.05e-06
127,10520.5,0.33541,0.19544,1.52808,0.96507,1,0.995,0.995,0.2397,0.20572,1.54907,7.7464e-06,7.7464e-06,7.7464e-06
128,10602.8,0.33474,0.19521,1.52631,0.99029,1,0.995,0.995,0.24469,0.17974,1.55054,7.4428e-06,7.4428e-06,7.4428e-06
129,10685.2,0.33003,0.19462,1.52552,0.9931,1,0.995,0.995,0.22589,0.17054,1.54841,7.1392e-06,7.1392e-06,7.1392e-06
130,10767.6,0.32939,0.19374,1.52526,0.99202,1,0.995,0.995,0.23263,0.14519,1.55011,6.8356e-06,6.8356e-06,6.8356e-06
131,10850.3,0.32732,0.19371,1.52634,0.99331,1,0.995,0.995,0.23594,0.14937,1.55134,6.532e-06,6.532e-06,6.532e-06
132,10932.7,0.32453,0.19103,1.52275,0.99398,1,0.995,0.9929,0.23231,0.16022,1.55302,6.2284e-06,6.2284e-06,6.2284e-06
133,11015,0.32512,0.1934,1.52683,0.99413,1,0.995,0.99207,0.24871,0.15006,1.55542,5.9248e-06,5.9248e-06,5.9248e-06
134,11098,0.32173,0.19003,1.5242,0.99309,1,0.995,0.995,0.22088,0.14538,1.54713,5.6212e-06,5.6212e-06,5.6212e-06
135,11180.5,0.3201,0.19063,1.52243,0.99193,1,0.995,0.995,0.23329,0.1444,1.54645,5.3176e-06,5.3176e-06,5.3176e-06
136,11263.1,0.31583,0.18753,1.52473,0.99139,1,0.995,0.995,0.23006,0.14301,1.54595,5.014e-06,5.014e-06,5.014e-06
137,11346,0.31591,0.18799,1.52466,0.99248,1,0.995,0.995,0.22955,0.14048,1.54611,4.7104e-06,4.7104e-06,4.7104e-06
138,11428.9,0.31317,0.18739,1.51946,0.99272,1,0.995,0.995,0.22735,0.14174,1.54453,4.4068e-06,4.4068e-06,4.4068e-06
139,11511.5,0.31305,0.18635,1.5252,0.99273,1,0.995,0.995,0.22932,0.14427,1.54506,4.1032e-06,4.1032e-06,4.1032e-06
140,11594.1,0.31225,0.18812,1.52542,0.99403,1,0.995,0.995,0.22435,0.13824,1.54495,3.7996e-06,3.7996e-06,3.7996e-06
141,11706.6,0.31057,0.18639,1.52426,0.99479,1,0.995,0.995,0.21575,0.13338,1.54147,3.496e-06,3.496e-06,3.496e-06
142,11788.9,0.30753,0.18402,1.52123,0.99529,1,0.995,0.995,0.21296,0.13149,1.54162,3.1924e-06,3.1924e-06,3.1924e-06
143,11871.2,0.30493,0.18438,1.52424,0.9952,1,0.995,0.995,0.22036,0.13981,1.54121,2.8888e-06,2.8888e-06,2.8888e-06
144,11953.6,0.30575,0.18259,1.52578,0.99537,1,0.995,0.995,0.21441,0.13003,1.54105,2.5852e-06,2.5852e-06,2.5852e-06
145,12036.2,0.30258,0.18234,1.52301,0.9952,1,0.995,0.995,0.21605,0.12694,1.54218,2.2816e-06,2.2816e-06,2.2816e-06
146,12118.9,0.30241,0.18264,1.52232,0.99496,1,0.995,0.995,0.21883,0.1283,1.54318,1.978e-06,1.978e-06,1.978e-06
147,12201.3,0.29879,0.17985,1.52618,0.99461,1,0.995,0.995,0.22244,0.13189,1.54386,1.6744e-06,1.6744e-06,1.6744e-06
148,12283.8,0.30002,0.1808,1.52446,0.99461,1,0.995,0.995,0.22046,0.13294,1.54308,1.3708e-06,1.3708e-06,1.3708e-06
149,12366.4,0.29791,0.18102,1.52225,0.99461,1,0.995,0.995,0.21416,0.135,1.54192,1.0672e-06,1.0672e-06,1.0672e-06
150,12448.8,0.29618,0.17944,1.52139,0.99458,1,0.995,0.995,0.21622,0.13316,1.54233,7.636e-07,7.636e-07,7.636e-07
