epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1064.47,2.20711,1.13054,1.93621,0.6441,0.56264,0.63378,0.40629,3.01532,2.15597,2.18369,0.00972775,0.00972775,0.00972775
24,1110.5,2.20847,1.12286,1.92851,0.73595,0.6262,0.71666,0.486,2.83989,1.81767,2.09656,0.00971538,0.00971538,0.00971538
25,1156.39,2.19593,1.10626,1.92258,0.71617,0.66633,0.743,0.48231,2.98581,1.76844,2.14606,0.009703,0.009703,0.009703
26,1202.25,2.14763,1.05803,1.90077,0.80661,0.64845,0.75229,0.49957,2.82939,1.61851,2.09486,0.00969063,0.00969063,0.00969063
27,1248.31,2.15392,1.04825,1.91471,0.77753,0.6341,0.75562,0.50083,2.81174,1.61472,2.08745,0.00967825,0.00967825,0.00967825
28,1294.36,2.10471,1.02935,1.89,0.69184,0.69132,0.73328,0.47719,2.9906,1.7125,2.1478,0.00966588,0.00966588,0.00966588
29,1340.24,2.07991,0.99411,1.88306,0.77721,0.69526,0.76654,0.51684,2.80914,1.62244,2.08743,0.0096535,0.0096535,0.0096535
30,1386.17,2.04686,1.00447,1.87457,0.75083,0.68959,0.77422,0.49494,3.10016,1.64598,2.20788,0.00964113,0.00964113,0.00964113
31,1432.32,2.05338,1.02053,1.89084,0.77542,0.68543,0.75215,0.46262,3.12904,1.76128,2.18834,0.00962875,0.00962875,0.00962875
32,1478.31,2.03001,0.9773,1.86513,0.72827,0.6985,0.7935,0.53967,2.78402,1.60302,2.08351,0.00961637,0.00961637,0.00961637
33,1524.37,1.98531,0.94309,1.85075,0.73802,0.72617,0.78218,0.50053,2.93004,1.63879,2.14002,0.009604,0.009604,0.009604
34,1570.29,1.97087,0.93386,1.84494,0.81864,0.65223,0.77279,0.52844,2.75507,1.58501,2.08023,0.00959163,0.00959163,0.00959163
35,1616.23,1.97138,0.9678,1.87327,0.7213,0.7111,0.76195,0.53131,2.72136,1.62963,2.07896,0.00957925,0.00957925,0.00957925
36,1662.13,1.91501,0.89443,1.82946,0.83183,0.68837,0.80682,0.55487,2.78395,1.56969,2.09013,0.00956688,0.00956688,0.00956688
37,1708.1,1.88052,0.88041,1.81754,0.7576,0.67766,0.75991,0.51558,2.77578,1.63816,2.08665,0.0095545,0.0095545,0.0095545
38,1754.03,1.87137,0.88736,1.81288,0.70017,0.72926,0.77389,0.54593,2.81411,1.55025,2.10597,0.00954213,0.00954213,0.00954213
39,1799.99,1.87724,0.87194,1.82216,0.8251,0.67831,0.78728,0.54594,2.72812,1.60135,2.0749,0.00952975,0.00952975,0.00952975
40,1845.88,1.862,0.85506,1.81343,0.73929,0.71514,0.77847,0.54537,2.78182,1.55919,2.08847,0.00951737,0.00951737,0.00951737
41,1891.67,1.80965,0.84281,1.79545,0.80178,0.67739,0.78294,0.55676,2.64667,1.57069,2.06937,0.009505,0.009505,0.009505
42,1937.35,1.78463,0.81621,1.77672,0.80591,0.66215,0.77798,0.54264,2.81308,1.56089,2.10561,0.00949263,0.00949263,0.00949263
43,1983.08,1.78662,0.8111,1.79716,0.78764,0.68354,0.76971,0.52447,2.83822,1.53083,2.11192,0.00948025,0.00948025,0.00948025
44,2028.8,1.76102,0.81985,1.78136,0.77768,0.63221,0.73538,0.50516,2.77996,1.70616,2.09464,0.00946788,0.00946788,0.00946788
45,2074.6,1.75992,0.81329,1.78444,0.731,0.72185,0.78532,0.54078,2.82849,1.5809,2.13982,0.0094555,0.0094555,0.0094555
46,2120.46,1.73138,0.79248,1.77583,0.86066,0.63588,0.76957,0.54438,2.74204,1.56942,2.10026,0.00944313,0.00944313,0.00944313
47,2166.19,1.71608,0.782,1.77369,0.71169,0.73628,0.78582,0.54144,2.82009,1.53267,2.13575,0.00943075,0.00943075,0.00943075
48,2211.95,1.70603,0.79188,1.77621,0.77835,0.65288,0.76451,0.52555,2.90235,1.60933,2.15692,0.00941837,0.00941837,0.00941837
49,2257.69,1.69178,0.76846,1.75859,0.77831,0.71506,0.81316,0.55626,2.71925,1.45233,2.08292,0.009406,0.009406,0.009406
50,2303.36,1.66559,0.75474,1.75251,0.81898,0.68006,0.78892,0.57413,2.56062,1.48195,2.04275,0.00939363,0.00939363,0.00939363
51,2349.12,1.65371,0.74574,1.75272,0.79083,0.70933,0.79146,0.57626,2.68069,1.471,2.09934,0.00938125,0.00938125,0.00938125
52,2394.89,1.64269,0.74968,1.74608,0.76886,0.71395,0.79897,0.58291,2.6168,1.45048,2.06581,0.00936888,0.00936888,0.00936888
53,2440.68,1.6259,0.7432,1.7507,0.85707,0.64945,0.78004,0.55555,2.69196,1.55192,2.08055,0.0093565,0.0093565,0.0093565
54,2486.35,1.62286,0.73278,1.74364,0.7776,0.71604,0.78038,0.57518,2.56645,1.50445,2.04191,0.00934413,0.00934413,0.00934413
55,2532.1,1.608,0.72994,1.74078,0.77387,0.73008,0.78463,0.56029,2.7036,1.54127,2.08688,0.00933175,0.00933175,0.00933175
56,2577.77,1.57687,0.71474,1.73399,0.83454,0.68769,0.78876,0.58407,2.52684,1.42372,2.02855,0.00931937,0.00931937,0.00931937
57,2623.49,1.57734,0.70639,1.73588,0.81017,0.69287,0.78093,0.56594,2.59127,1.47731,2.05124,0.009307,0.009307,0.009307
58,2669.21,1.59844,0.7058,1.73833,0.84364,0.68294,0.79029,0.57034,2.61372,1.50091,2.06591,0.00929462,0.00929462,0.00929462
59,2714.99,1.54323,0.69463,1.72601,0.87901,0.66944,0.80584,0.55748,2.74247,1.48983,2.10648,0.00928225,0.00928225,0.00928225
60,2760.69,1.53075,0.68086,1.71761,0.81355,0.71262,0.8073,0.58015,2.55694,1.44049,2.0403,0.00926988,0.00926988,0.00926988
61,2806.41,1.53857,0.74186,1.72087,0.84971,0.66392,0.78756,0.55303,2.69593,1.51944,2.08876,0.0092575,0.0092575,0.0092575
62,2852.1,1.53537,0.70069,1.72671,0.84237,0.66767,0.79394,0.58514,2.54909,1.46454,2.03703,0.00924512,0.00924512,0.00924512
63,2897.94,1.52371,0.69666,1.7216,0.78379,0.71552,0.77292,0.53051,2.74628,1.55468,2.10904,0.00923275,0.00923275,0.00923275
64,2943.63,1.52029,0.67698,1.7183,0.73639,0.69739,0.76101,0.55069,2.5687,1.55117,2.0565,0.00922038,0.00922038,0.00922038
65,2989.39,1.4847,0.66493,1.71396,0.84995,0.70553,0.794,0.57899,2.56039,1.43278,2.05163,0.009208,0.009208,0.009208
66,3035.08,1.47861,0.65853,1.70433,0.78709,0.73757,0.7959,0.57614,2.5701,1.48819,2.05293,0.00919562,0.00919562,0.00919562
67,3081.4,1.44927,0.645,1.70422,0.76528,0.73646,0.79963,0.58778,2.50846,1.44855,2.03163,0.00918325,0.00918325,0.00918325
68,3127.38,1.43032,0.6465,1.69696,0.80367,0.74474,0.81099,0.59832,2.47477,1.48741,2.01757,0.00917088,0.00917088,0.00917088
69,3173.33,1.4392,0.64296,1.69396,0.76488,0.73527,0.79478,0.59097,2.49355,1.4808,2.02349,0.0091585,0.0091585,0.0091585
70,3219.25,1.43796,0.63846,1.68823,0.82268,0.68931,0.78917,0.57795,2.53316,1.46421,2.04477,0.00914613,0.00914613,0.00914613
71,3265.26,1.4233,0.62976,1.68683,0.73654,0.75811,0.80786,0.5873,2.52514,1.45181,2.03174,0.00913375,0.00913375,0.00913375
72,3311.11,1.4011,0.63305,1.68873,0.84238,0.7161,0.80311,0.58459,2.49769,1.45665,2.03272,0.00912138,0.00912138,0.00912138
73,3357.02,1.40158,0.63989,1.69166,0.8195,0.68641,0.78367,0.57048,2.50733,1.47096,2.03051,0.009109,0.009109,0.009109
74,3402.89,1.39758,0.61642,1.68365,0.85269,0.68242,0.77988,0.56362,2.52888,1.46891,2.04019,0.00909662,0.00909662,0.00909662
75,3449.09,1.38832,0.61424,1.6863,0.82011,0.69972,0.79735,0.58952,2.46812,1.40668,2.02325,0.00908425,0.00908425,0.00908425
76,3494.95,1.37857,0.61593,1.6829,0.79376,0.72681,0.78709,0.57921,2.49886,1.48176,2.03548,0.00907188,0.00907188,0.00907188
77,3540.92,1.35828,0.60778,1.68039,0.77454,0.7096,0.78296,0.56179,2.57183,1.48791,2.05394,0.0090595,0.0090595,0.0090595
78,3586.78,1.37098,0.60319,1.68006,0.83431,0.70351,0.81988,0.57831,2.66567,1.45745,2.10051,0.00904713,0.00904713,0.00904713
79,3632.68,1.33601,0.59009,1.67764,0.80772,0.72923,0.81859,0.59253,2.51059,1.47671,2.03823,0.00903475,0.00903475,0.00903475
80,3678.6,1.32206,0.59152,1.6725,0.86234,0.68048,0.78653,0.58713,2.46341,1.45469,2.0177,0.00902238,0.00902238,0.00902238
81,3724.4,1.32659,0.58619,1.66733,0.79787,0.73061,0.7992,0.59265,2.52808,1.44104,2.04353,0.00901,0.00901,0.00901
82,3770.53,1.30553,0.58175,1.66723,0.83452,0.71833,0.796,0.58963,2.51623,1.42455,2.03053,0.00899762,0.00899762,0.00899762
83,3816.5,1.3199,0.58211,1.67184,0.84125,0.70459,0.78894,0.56946,2.56419,1.48257,2.05462,0.00898525,0.00898525,0.00898525
84,3862.37,1.30764,0.57929,1.67292,0.80278,0.73965,0.79298,0.58162,2.58283,1.48474,2.06287,0.00897287,0.00897287,0.00897287
85,3908.31,1.3024,0.58026,1.66685,0.8297,0.69988,0.77358,0.58096,2.4693,1.47985,2.0385,0.0089605,0.0089605,0.0089605
86,3954.3,1.28275,0.58381,1.66394,0.82754,0.69415,0.77699,0.57699,2.70481,1.53997,2.12885,0.00894812,0.00894812,0.00894812
87,4000.21,1.28396,0.58294,1.65594,0.81451,0.72154,0.78059,0.56116,2.79927,1.56454,2.14022,0.00893575,0.00893575,0.00893575
88,4046.08,1.26703,0.57306,1.65987,0.85059,0.68941,0.77548,0.53038,3.12624,1.65855,2.29989,0.00892338,0.00892338,0.00892338
89,4092.25,1.24758,0.56617,1.64651,0.81554,0.71842,0.79025,0.55627,3.00356,1.60107,2.23771,0.008911,0.008911,0.008911
90,4138.46,1.24735,0.56691,1.65012,0.87955,0.70434,0.79391,0.58333,2.51267,1.47865,2.04593,0.00889863,0.00889863,0.00889863
91,4184.4,1.25908,0.56928,1.64949,0.80048,0.72594,0.77568,0.55606,2.54899,1.50069,2.05215,0.00888625,0.00888625,0.00888625
92,4230.37,1.25618,0.57169,1.65334,0.79727,0.70443,0.79021,0.5732,2.62031,1.50569,2.09652,0.00887387,0.00887387,0.00887387
93,4276.43,1.22989,0.56927,1.64592,0.79083,0.68489,0.77465,0.57487,2.58979,1.58229,2.08788,0.0088615,0.0088615,0.0088615
94,4322.45,1.23685,0.56145,1.64613,0.85428,0.6832,0.79259,0.58606,2.58342,1.46438,2.07585,0.00884912,0.00884912,0.00884912
95,4368.46,1.21683,0.5595,1.64863,0.85592,0.70413,0.80374,0.58063,2.58593,1.49231,2.08436,0.00883675,0.00883675,0.00883675
96,4414.31,1.19945,0.55111,1.64115,0.76202,0.7483,0.79577,0.57676,2.63372,1.49744,2.09084,0.00882438,0.00882438,0.00882438
97,4460.29,1.20336,0.54556,1.64121,0.78411,0.73867,0.82127,0.60348,2.46065,1.40632,2.0299,0.008812,0.008812,0.008812
98,4506.2,1.19171,0.537,1.64712,0.7984,0.73331,0.80265,0.58986,2.4937,1.42541,2.04863,0.00879963,0.00879963,0.00879963
99,4552.17,1.20815,0.53246,1.64706,0.84314,0.70232,0.78954,0.58598,2.44966,1.42862,2.03533,0.00878725,0.00878725,0.00878725
100,4598.04,1.18521,0.53865,1.64063,0.78336,0.71806,0.80297,0.59407,2.48945,1.49506,2.03748,0.00877487,0.00877487,0.00877487
101,4643.99,1.16531,0.53151,1.62988,0.80955,0.74049,0.81243,0.60956,2.51071,1.44842,2.0574,0.0087625,0.0087625,0.0087625
102,4689.83,1.1554,0.52746,1.62972,0.8026,0.74569,0.80102,0.57252,2.66927,1.50321,2.12676,0.00875013,0.00875013,0.00875013
103,4735.57,1.16845,0.53169,1.63796,0.84377,0.70467,0.78825,0.58815,2.5658,1.46912,2.07738,0.00873775,0.00873775,0.00873775
104,4781.22,1.16256,0.53222,1.6314,0.83074,0.70688,0.79054,0.58458,2.58898,1.51058,2.09098,0.00872538,0.00872538,0.00872538
105,4826.89,1.16724,0.53114,1.63655,0.84351,0.70416,0.79242,0.58823,2.63773,1.50466,2.10038,0.008713,0.008713,0.008713
106,4872.62,1.14131,0.51684,1.63225,0.83997,0.68793,0.78796,0.60102,2.46367,1.46062,2.03468,0.00870063,0.00870063,0.00870063
107,4918.3,1.13912,0.5196,1.63202,0.88644,0.65886,0.78644,0.6058,2.45272,1.4395,2.02757,0.00868825,0.00868825,0.00868825
108,4964.19,1.13245,0.51693,1.63135,0.84127,0.69359,0.79701,0.61148,2.45209,1.43899,2.04009,0.00867587,0.00867587,0.00867587
109,5009.91,1.13162,0.51006,1.63347,0.85346,0.68119,0.79404,0.59251,2.5635,1.49379,2.07445,0.0086635,0.0086635,0.0086635
110,5055.59,1.1497,0.52125,1.62908,0.84185,0.70709,0.79643,0.58776,2.58282,1.48012,2.08503,0.00865113,0.00865113,0.00865113
111,5101.28,1.11621,0.50583,1.62412,0.78697,0.70147,0.79272,0.59293,2.51722,1.46743,2.0564,0.00863875,0.00863875,0.00863875
112,5147.01,1.12739,0.50873,1.62497,0.79964,0.74289,0.80427,0.59061,2.53563,1.46677,2.053,0.00862638,0.00862638,0.00862638
113,5192.75,1.10505,0.50639,1.62604,0.87021,0.68027,0.79418,0.57804,2.65675,1.4577,2.10782,0.008614,0.008614,0.008614
114,5238.49,1.10648,0.50894,1.61596,0.85324,0.68234,0.78052,0.58652,2.533,1.48866,2.08587,0.00860162,0.00860162,0.00860162
115,5284.18,1.09973,0.50077,1.61666,0.82047,0.7172,0.78616,0.58368,2.50788,1.44319,2.07066,0.00858925,0.00858925,0.00858925
116,5329.97,1.09203,0.51028,1.61978,0.85977,0.68642,0.80011,0.59397,2.52143,1.42761,2.08016,0.00857687,0.00857687,0.00857687
117,5375.7,1.07192,0.50414,1.61145,0.83956,0.70125,0.78453,0.57317,2.62438,1.49326,2.11166,0.0085645,0.0085645,0.0085645
118,5421.41,1.09037,0.49531,1.61918,0.81685,0.70993,0.79558,0.58937,2.56784,1.44008,2.09356,0.00855213,0.00855213,0.00855213
119,5467.15,1.06679,0.48447,1.59429,0.84499,0.69815,0.78644,0.57356,2.57461,1.46851,2.0782,0.00853975,0.00853975,0.00853975
120,5512.91,1.0738,0.49296,1.61752,0.76597,0.74182,0.79136,0.58315,2.53055,1.4219,2.0752,0.00852738,0.00852738,0.00852738
121,5558.62,1.06313,0.49668,1.61464,0.8213,0.69756,0.79671,0.5752,2.63092,1.50332,2.09621,0.008515,0.008515,0.008515
122,5604.23,1.05342,0.48643,1.61265,0.77303,0.76771,0.80521,0.57324,2.70095,1.45291,2.12589,0.00850262,0.00850262,0.00850262
123,5649.97,1.10205,0.50717,1.64199,0.86973,0.68808,0.81265,0.59138,2.54521,1.45617,2.0691,0.00849025,0.00849025,0.00849025
124,5695.67,1.06519,0.49003,1.61715,0.86741,0.6949,0.808,0.58947,2.64069,1.47714,2.10132,0.00847787,0.00847787,0.00847787
125,5741.45,1.04974,0.49446,1.61142,0.86887,0.67386,0.78657,0.56581,2.72551,1.52289,2.13479,0.0084655,0.0084655,0.0084655
126,5787.19,1.05941,0.48724,1.60903,0.84767,0.68606,0.77939,0.54907,2.81692,1.52749,2.17214,0.00845313,0.00845313,0.00845313
127,5832.91,1.0342,0.47847,1.61036,0.76953,0.72677,0.78833,0.58083,2.59497,1.48292,2.09134,0.00844075,0.00844075,0.00844075
128,5925.85,1.02791,0.4792,1.60723,0.8349,0.68304,0.79032,0.60356,2.38806,1.43199,2.02892,0.00842838,0.00842838,0.00842838
129,5972.48,1.03384,0.48091,1.60954,0.83036,0.71271,0.79741,0.61027,2.40107,1.43874,2.03197,0.008416,0.008416,0.008416
130,6018.36,1.02731,0.47765,1.60781,0.88459,0.67264,0.78856,0.59017,2.52105,1.4317,2.07158,0.00840362,0.00840362,0.00840362
131,6064.3,1.0227,0.48283,1.60659,0.88643,0.66824,0.79589,0.58481,2.5299,1.45234,2.07596,0.00839125,0.00839125,0.00839125
132,6110.17,1.0325,0.47919,1.61167,0.8437,0.68534,0.79493,0.59991,2.42973,1.47252,2.03568,0.00837887,0.00837887,0.00837887
133,6156.11,1.00209,0.46761,1.6035,0.87141,0.68012,0.79182,0.59693,2.45418,1.44782,2.05119,0.0083665,0.0083665,0.0083665
134,6202.02,1.00989,0.46909,1.61149,0.8338,0.69631,0.79717,0.60174,2.39804,1.42742,2.02862,0.00835413,0.00835413,0.00835413
135,6247.91,1.00803,0.47265,1.60498,0.86132,0.68695,0.79126,0.58472,2.54757,1.47484,2.07199,0.00834175,0.00834175,0.00834175
136,6293.77,0.99643,0.46454,1.60493,0.84981,0.71667,0.79907,0.60327,2.40497,1.41295,2.02709,0.00832937,0.00832937,0.00832937
137,6339.75,1.01087,0.46604,1.61186,0.78474,0.73651,0.7872,0.59901,2.38753,1.4147,2.0235,0.008317,0.008317,0.008317
138,6385.56,1.00878,0.46266,1.60421,0.81213,0.71011,0.79165,0.60236,2.51159,1.44061,2.06449,0.00830462,0.00830462,0.00830462
139,6431.4,0.99208,0.46508,1.6019,0.81933,0.71794,0.79878,0.61517,2.34009,1.3971,2.0085,0.00829225,0.00829225,0.00829225
140,6477.27,0.99755,0.45999,1.60112,0.82106,0.71588,0.80739,0.61692,2.34005,1.37675,2.01717,0.00827988,0.00827988,0.00827988
141,6523.29,0.98612,0.4615,1.60061,0.82098,0.70758,0.79567,0.60695,2.40015,1.43063,2.03805,0.0082675,0.0082675,0.0082675
142,6569.08,0.97164,0.45572,1.60264,0.76437,0.73267,0.80424,0.60929,2.45285,1.44656,2.04559,0.00825513,0.00825513,0.00825513
143,6614.85,0.98067,0.45215,1.60366,0.831,0.72504,0.80985,0.61173,2.39905,1.40959,2.02606,0.00824275,0.00824275,0.00824275
144,6660.56,0.97188,0.45456,1.60557,0.84505,0.71528,0.80823,0.6078,2.46587,1.44214,2.04951,0.00823038,0.00823038,0.00823038
145,6706.29,0.96326,0.45085,1.59617,0.80874,0.72666,0.80625,0.61844,2.40668,1.39487,2.02547,0.008218,0.008218,0.008218
146,6752.04,0.96649,0.44955,1.59205,0.83798,0.69627,0.7825,0.59539,2.44709,1.4683,2.05231,0.00820562,0.00820562,0.00820562
147,6797.78,0.96713,0.45163,1.60161,0.84746,0.69633,0.78921,0.60104,2.3996,1.40872,2.02661,0.00819325,0.00819325,0.00819325
148,6843.51,0.94666,0.44707,1.5963,0.80885,0.70377,0.78788,0.60478,2.38581,1.41866,2.02789,0.00818088,0.00818088,0.00818088
149,6889.23,0.95402,0.44702,1.5947,0.73856,0.77479,0.80036,0.61672,2.3633,1.41977,2.01994,0.0081685,0.0081685,0.0081685
150,6934.84,0.95889,0.44331,1.5906,0.81515,0.70831,0.79469,0.61018,2.38752,1.43754,2.03399,0.00815613,0.00815613,0.00815613
151,6980.56,0.93294,0.43947,1.59426,0.82876,0.70685,0.79283,0.61904,2.38102,1.47094,2.02872,0.00814375,0.00814375,0.00814375
152,7026.31,0.94843,0.44216,1.59525,0.78511,0.74265,0.79331,0.61094,2.44439,1.45467,2.04983,0.00813138,0.00813138,0.00813138
153,7071.97,0.9478,0.44366,1.59163,0.87584,0.66868,0.79937,0.61371,2.39551,1.44202,2.03445,0.008119,0.008119,0.008119
154,7117.62,0.94198,0.44103,1.60131,0.81981,0.71012,0.80167,0.62042,2.35585,1.40671,2.02393,0.00810662,0.00810662,0.00810662
155,7163.43,0.94984,0.44176,1.60077,0.74173,0.77646,0.80523,0.62287,2.35231,1.4147,2.01819,0.00809425,0.00809425,0.00809425
156,7209.22,0.93274,0.44142,1.59768,0.76807,0.76354,0.80562,0.62191,2.40021,1.41189,2.02772,0.00808188,0.00808188,0.00808188
157,7254.93,0.93174,0.43593,1.58948,0.78998,0.74293,0.79425,0.61222,2.38843,1.43147,2.03051,0.0080695,0.0080695,0.0080695
158,7300.67,0.92819,0.43046,1.58944,0.80774,0.72295,0.79778,0.61753,2.37062,1.44076,2.02711,0.00805713,0.00805713,0.00805713
159,7346.37,0.93353,0.43307,1.59877,0.78803,0.73429,0.8008,0.62062,2.34176,1.41867,2.02438,0.00804475,0.00804475,0.00804475
160,7392.05,0.93396,0.43771,1.59307,0.75496,0.75024,0.79983,0.61593,2.35113,1.39866,2.03058,0.00803238,0.00803238,0.00803238
161,7437.78,0.9244,0.42894,1.5845,0.83625,0.73001,0.80552,0.62648,2.35938,1.38663,2.03155,0.00802,0.00802,0.00802
162,7483.55,0.92257,0.4433,1.58343,0.79845,0.73376,0.80903,0.60979,2.4887,1.44883,2.06304,0.00800762,0.00800762,0.00800762
163,7529.25,0.92186,0.43574,1.59092,0.80951,0.72754,0.79501,0.60059,2.45316,1.46827,2.06624,0.00799525,0.00799525,0.00799525
164,7574.9,0.91538,0.43861,1.5912,0.82659,0.71323,0.78152,0.60186,2.37039,1.42083,2.03533,0.00798288,0.00798288,0.00798288
165,7620.57,0.90493,0.42878,1.58705,0.78637,0.73959,0.80693,0.61244,2.41634,1.4476,2.05532,0.0079705,0.0079705,0.0079705
166,7666.26,0.91902,0.43345,1.58057,0.85579,0.68918,0.80487,0.61825,2.34061,1.43688,2.02917,0.00795812,0.00795812,0.00795812
167,7711.99,0.90367,0.42958,1.59129,0.79211,0.72889,0.80728,0.62648,2.34725,1.41766,2.03089,0.00794575,0.00794575,0.00794575
168,7757.71,0.91017,0.4271,1.59201,0.77692,0.735,0.79484,0.6081,2.3437,1.41905,2.02809,0.00793338,0.00793338,0.00793338
169,7803.36,0.90149,0.42681,1.58857,0.79574,0.71168,0.79221,0.61517,2.35939,1.40518,2.02446,0.007921,0.007921,0.007921
170,7849.03,0.88703,0.41879,1.58552,0.85737,0.69546,0.81122,0.62291,2.34109,1.40792,2.02225,0.00790863,0.00790863,0.00790863
171,7894.66,0.88989,0.42276,1.58685,0.85039,0.68534,0.79224,0.61278,2.36371,1.41824,2.03358,0.00789625,0.00789625,0.00789625
172,7940.29,0.8804,0.42199,1.58454,0.84838,0.70235,0.79809,0.61207,2.33847,1.43328,2.02704,0.00788388,0.00788388,0.00788388
173,7986,0.88089,0.42075,1.582,0.7818,0.75054,0.79322,0.60358,2.32262,1.37223,2.02309,0.0078715,0.0078715,0.0078715
174,8031.65,0.88771,0.41905,1.58608,0.76086,0.75595,0.80202,0.60911,2.36272,1.39145,2.0269,0.00785912,0.00785912,0.00785912
175,8077.35,0.87612,0.41802,1.58546,0.8212,0.72456,0.79068,0.61597,2.29829,1.40418,2.01768,0.00784675,0.00784675,0.00784675
176,8123,0.88794,0.42182,1.58568,0.79307,0.73911,0.81108,0.62972,2.28848,1.36917,2.00401,0.00783438,0.00783438,0.00783438
177,8168.68,0.87132,0.42625,1.58072,0.78665,0.74941,0.79926,0.62551,2.28758,1.36325,2.01058,0.007822,0.007822,0.007822
178,8214.32,0.86772,0.41339,1.58224,0.82225,0.73301,0.81194,0.6311,2.29935,1.42516,2.01725,0.00780963,0.00780963,0.00780963
179,8260.09,0.89779,0.44701,1.60253,0.74326,0.76461,0.80678,0.63158,2.29926,1.37906,2.01594,0.00779725,0.00779725,0.00779725
180,8305.75,0.87074,0.41426,1.57978,0.73591,0.77792,0.80743,0.62307,2.34474,1.36393,2.01736,0.00778488,0.00778488,0.00778488
181,8351.42,0.86857,0.40638,1.58478,0.80341,0.72372,0.79849,0.59723,2.43591,1.46642,2.04689,0.0077725,0.0077725,0.0077725
182,8397.12,0.8778,0.41175,1.58371,0.8,0.74266,0.82429,0.61983,2.41527,1.41297,2.03385,0.00776013,0.00776013,0.00776013
183,8442.79,0.86114,0.40681,1.58284,0.73713,0.77398,0.80529,0.62689,2.3298,1.40174,2.01031,0.00774775,0.00774775,0.00774775
184,8488.45,0.84923,0.40543,1.57598,0.76899,0.76161,0.80941,0.62704,2.34521,1.37012,2.02004,0.00773538,0.00773538,0.00773538
185,8534.14,0.85471,0.40645,1.57605,0.85137,0.72178,0.80002,0.62043,2.34615,1.39615,2.02916,0.007723,0.007723,0.007723
