epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,4731.06,1.04157,0.98683,1.02543,0.70764,0.68145,0.76774,0.58045,1.1462,0.98437,1.09605,6.30038e-05,6.30038e-05,6.30038e-05
40,4843.08,1.0454,1.01304,1.04861,0.68323,0.68938,0.76055,0.56462,1.14132,0.97906,1.09815,6.20039e-05,6.20039e-05,6.20039e-05
41,4958.01,1.05126,0.97303,1.0311,0.62976,0.72714,0.753,0.57157,1.13936,0.96824,1.09912,6.1004e-05,6.1004e-05,6.1004e-05
42,5077.36,1.07314,0.93733,1.02526,0.5746,0.75478,0.74935,0.56665,1.13515,0.97387,1.09604,6.00041e-05,6.00041e-05,6.00041e-05
43,5193.51,1.0517,0.9472,1.03814,0.65546,0.74366,0.75667,0.56556,1.15625,1.00811,1.10098,5.90042e-05,5.90042e-05,5.90042e-05
44,5308.65,1.04807,0.91173,1.02493,0.59643,0.7476,0.75702,0.56597,1.15855,0.96709,1.10149,5.80043e-05,5.80043e-05,5.80043e-05
45,5423.36,1.053,0.90606,1.04521,0.60033,0.73966,0.76208,0.57714,1.156,0.98476,1.10137,5.70044e-05,5.70044e-05,5.70044e-05
46,5537.21,1.04415,0.95361,1.02113,0.67377,0.7187,0.76565,0.58108,1.14233,0.95569,1.10133,5.60045e-05,5.60045e-05,5.60045e-05
47,5651.96,1.02996,0.94502,1.01769,0.61244,0.77178,0.77202,0.57452,1.14812,0.94457,1.10474,5.50046e-05,5.50046e-05,5.50046e-05
48,5766.5,1.03983,0.90044,1.03621,0.61922,0.77251,0.78579,0.59425,1.15136,0.97861,1.10284,5.40047e-05,5.40047e-05,5.40047e-05
49,5881.45,1.04866,0.91467,1.01299,0.66901,0.76607,0.78415,0.58605,1.14038,0.94754,1.09988,5.30048e-05,5.30048e-05,5.30048e-05
50,5996.27,1.04916,0.95628,1.04891,0.62106,0.75308,0.75495,0.5813,1.15612,0.96162,1.10516,5.20049e-05,5.20049e-05,5.20049e-05
51,6110.99,1.02444,0.87275,1.03092,0.6384,0.72514,0.76033,0.57767,1.15856,0.97456,1.10441,5.1005e-05,5.1005e-05,5.1005e-05
52,6225.99,1.04737,0.89045,1.02423,0.67239,0.71516,0.76592,0.58071,1.14823,0.95518,1.0974,5.00051e-05,5.00051e-05,5.00051e-05
53,6345.96,1.02343,0.88312,1.02074,0.70677,0.71477,0.76329,0.57859,1.13998,0.9391,1.09064,4.90052e-05,4.90052e-05,4.90052e-05
54,6475.37,1.02409,0.91491,1.02257,0.59271,0.79457,0.77007,0.57717,1.13804,0.96431,1.09513,4.80053e-05,4.80053e-05,4.80053e-05
55,6606.1,1.0394,0.89523,1.02998,0.65138,0.7524,0.77095,0.58031,1.13594,0.93236,1.09386,4.70054e-05,4.70054e-05,4.70054e-05
56,6724.49,1.01092,0.87323,1.01422,0.60047,0.76839,0.78735,0.59267,1.13255,0.92829,1.09515,4.60055e-05,4.60055e-05,4.60055e-05
57,6850.5,1.04653,0.86647,1.01677,0.6077,0.78376,0.77822,0.59361,1.13753,0.93004,1.10457,4.50056e-05,4.50056e-05,4.50056e-05
58,6978.01,1.02826,0.87112,1.02336,0.65028,0.76293,0.77328,0.60041,1.13766,0.90498,1.10109,4.40057e-05,4.40057e-05,4.40057e-05
59,7102.94,1.01097,0.84858,1.02533,0.744,0.72766,0.79208,0.60225,1.15497,0.9274,1.10646,4.30058e-05,4.30058e-05,4.30058e-05
60,7219.74,1.02579,0.83146,1.0209,0.70827,0.72627,0.7815,0.59621,1.12266,0.91023,1.09348,4.20059e-05,4.20059e-05,4.20059e-05
61,7339.61,1.04561,0.87731,1.02685,0.69522,0.75353,0.79614,0.61194,1.1211,0.89763,1.09443,4.1006e-05,4.1006e-05,4.1006e-05
62,7456.73,1.03817,0.91464,1.02922,0.66333,0.7861,0.79338,0.61038,1.12528,0.9013,1.09594,4.00061e-05,4.00061e-05,4.00061e-05
63,7572.99,1.01591,0.84684,1.01717,0.66515,0.77633,0.7967,0.60667,1.12814,0.91141,1.09336,3.90062e-05,3.90062e-05,3.90062e-05
64,7691.07,1.02738,0.87561,1.03309,0.64015,0.75281,0.78628,0.60404,1.12826,0.91237,1.09704,3.80063e-05,3.80063e-05,3.80063e-05
65,7807.32,1.052,0.85689,1.01527,0.74161,0.70682,0.78053,0.60533,1.13473,0.903,1.09827,3.70064e-05,3.70064e-05,3.70064e-05
66,7924.14,1.03749,0.8366,1.01873,0.76918,0.72567,0.78981,0.60649,1.13736,0.90097,1.10091,3.60065e-05,3.60065e-05,3.60065e-05
67,8040.33,1.0146,0.85594,1.01549,0.75608,0.71589,0.78568,0.60446,1.13311,0.90872,1.09742,3.50066e-05,3.50066e-05,3.50066e-05
68,8156.34,1.00719,0.8476,1.02201,0.74858,0.69288,0.77801,0.60005,1.14065,0.9092,1.10205,3.40067e-05,3.40067e-05,3.40067e-05
69,8272.14,0.98806,0.78877,1.01629,0.75111,0.69619,0.79061,0.60129,1.14388,0.8983,1.09667,3.30068e-05,3.30068e-05,3.30068e-05
70,8385.66,1.06057,0.86276,1.04346,0.676,0.75074,0.78517,0.60004,1.13967,0.89785,1.09466,3.20069e-05,3.20069e-05,3.20069e-05
71,8494.61,1.01217,0.80623,1.0108,0.78022,0.70138,0.79212,0.60607,1.12886,0.8793,1.09256,3.1007e-05,3.1007e-05,3.1007e-05
72,8605.01,1.03782,0.8344,1.03196,0.7604,0.70166,0.78511,0.60831,1.12181,0.87968,1.09298,3.00071e-05,3.00071e-05,3.00071e-05
73,8717.74,1.02042,0.87518,1.01662,0.73685,0.73124,0.78509,0.59406,1.11975,0.87802,1.09296,2.90072e-05,2.90072e-05,2.90072e-05
74,8830.31,1.0117,0.84846,1.01502,0.78792,0.70878,0.79324,0.60471,1.12044,0.87551,1.09078,2.80073e-05,2.80073e-05,2.80073e-05
75,8943.24,0.99409,0.84557,1.00625,0.80196,0.71002,0.78969,0.59585,1.12368,0.87386,1.09484,2.70074e-05,2.70074e-05,2.70074e-05
76,9056.9,1.01256,0.83478,1.02586,0.66108,0.76765,0.78844,0.59823,1.12158,0.87567,1.09336,2.60075e-05,2.60075e-05,2.60075e-05
77,9169.94,1.00359,0.82442,1.01469,0.69205,0.75037,0.78089,0.60297,1.1203,0.85794,1.09286,2.50076e-05,2.50076e-05,2.50076e-05
78,9283.34,0.96932,0.81996,1.00698,0.72938,0.74332,0.79776,0.60762,1.11666,0.86474,1.09298,2.40077e-05,2.40077e-05,2.40077e-05
79,9396.21,1.01134,0.85053,1.02628,0.74473,0.74013,0.7978,0.60672,1.11766,0.86322,1.09288,2.30078e-05,2.30078e-05,2.30078e-05
80,9508.88,0.9965,0.83122,1.01654,0.78561,0.72358,0.79636,0.60642,1.11645,0.85939,1.09234,2.20079e-05,2.20079e-05,2.20079e-05
81,9621.41,1.03667,0.83017,1.02988,0.78182,0.72803,0.79826,0.60761,1.11889,0.86089,1.09317,2.1008e-05,2.1008e-05,2.1008e-05
82,9733.91,0.98514,0.79172,1.00873,0.82141,0.6943,0.79768,0.61154,1.11406,0.85672,1.09024,2.00081e-05,2.00081e-05,2.00081e-05
83,9846.46,0.99659,0.81006,1.01308,0.83164,0.69812,0.79649,0.60707,1.11715,0.85791,1.09234,1.90082e-05,1.90082e-05,1.90082e-05
84,9958.57,0.995,0.78706,1.00831,0.82691,0.70503,0.79675,0.60836,1.12025,0.8572,1.0942,1.80083e-05,1.80083e-05,1.80083e-05
85,10070.8,0.99289,0.79879,1.01147,0.82818,0.6981,0.79477,0.60682,1.12189,0.85896,1.09391,1.70084e-05,1.70084e-05,1.70084e-05
86,10183.2,0.99998,0.84823,1.01632,0.68652,0.76002,0.79611,0.61353,1.11797,0.85284,1.09324,1.60085e-05,1.60085e-05,1.60085e-05
87,10295.5,0.99132,0.81637,1.00831,0.67519,0.76026,0.79545,0.61486,1.11788,0.85113,1.09281,1.50086e-05,1.50086e-05,1.50086e-05
88,10407.3,1.02053,0.79438,1.02299,0.66527,0.75651,0.78579,0.60639,1.11873,0.85351,1.09286,1.40087e-05,1.40087e-05,1.40087e-05
89,10518.8,0.99733,0.79307,1.00636,0.70881,0.72562,0.78548,0.60677,1.11992,0.86205,1.09097,1.30088e-05,1.30088e-05,1.30088e-05
90,10630.2,0.99148,0.77387,1.00475,0.72511,0.72447,0.78418,0.60493,1.11545,0.8494,1.08929,1.20089e-05,1.20089e-05,1.20089e-05
91,10741.5,1.03869,0.90864,1.06593,0.73318,0.74315,0.77739,0.5928,1.12129,0.86856,1.09543,1.1009e-05,1.1009e-05,1.1009e-05
92,10852.8,1.04657,0.87473,1.07264,0.65389,0.75795,0.78654,0.59947,1.12438,0.88293,1.10093,1.00091e-05,1.00091e-05,1.00091e-05
93,10960,1.01902,0.85695,1.05835,0.70317,0.75281,0.78904,0.60432,1.11881,0.86721,1.09995,9.0092e-06,9.0092e-06,9.0092e-06
94,11067.9,1.03534,0.87265,1.07821,0.69512,0.75331,0.77334,0.58657,1.11986,0.8609,1.09938,8.0093e-06,8.0093e-06,8.0093e-06
95,11180.4,1.04301,0.88453,1.0894,0.62079,0.75762,0.77108,0.58967,1.12224,0.86312,1.09901,7.0094e-06,7.0094e-06,7.0094e-06
96,11292.1,1.03554,0.86708,1.05649,0.62379,0.75857,0.77098,0.58827,1.12292,0.86144,1.09934,6.0095e-06,6.0095e-06,6.0095e-06
97,11403.8,1.01262,0.84178,1.0633,0.58919,0.78708,0.77996,0.59668,1.12341,0.86071,1.09951,5.0096e-06,5.0096e-06,5.0096e-06
98,11515.2,1.0275,0.84908,1.0641,0.58848,0.79117,0.77915,0.59525,1.12308,0.85942,1.10009,4.0097e-06,4.0097e-06,4.0097e-06
99,11625.7,1.02907,0.84525,1.06593,0.5927,0.7837,0.77972,0.59446,1.12264,0.85714,1.10041,3.0098e-06,3.0098e-06,3.0098e-06
100,11736.6,1.04221,0.89818,1.08551,0.59402,0.78538,0.78083,0.59567,1.1233,0.85782,1.10115,2.0099e-06,2.0099e-06,2.0099e-06
