epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,180.214,0.93814,0.75932,1.00527,0.77155,0.69517,0.76253,0.56671,1.15498,0.65122,1.06851,9.1501e-05,9.1501e-05,9.1501e-05
40,184.992,0.92812,0.75827,1.01282,0.63148,0.78592,0.76977,0.57256,1.14713,0.66527,1.06387,9.1251e-05,9.1251e-05,9.1251e-05
41,189.807,0.9259,0.74932,1.01271,0.74427,0.70644,0.76825,0.55909,1.14879,0.6509,1.06785,9.1001e-05,9.1001e-05,9.1001e-05
42,194.302,0.94128,0.74508,1.02288,0.74522,0.68679,0.75933,0.55912,1.13756,0.64509,1.0685,9.0751e-05,9.0751e-05,9.0751e-05
43,198.777,0.92076,0.72539,1.01144,0.71818,0.72419,0.76818,0.56693,1.16863,0.63843,1.0765,9.0501e-05,9.0501e-05,9.0501e-05
44,203.226,0.91505,0.7392,1.00175,0.69245,0.74578,0.76975,0.57116,1.17341,0.64042,1.0726,9.02511e-05,9.02511e-05,9.02511e-05
45,207.688,0.90826,0.72679,1.00614,0.67878,0.77086,0.78885,0.58121,1.1882,0.62863,1.08528,9.00011e-05,9.00011e-05,9.00011e-05
46,212.136,0.9258,0.71965,1.01076,0.73475,0.70683,0.76458,0.57773,1.12934,0.65375,1.06064,8.97511e-05,8.97511e-05,8.97511e-05
47,216.6,0.93108,0.74667,1.01296,0.71674,0.73433,0.7651,0.57537,1.16565,0.65148,1.07447,8.95012e-05,8.95012e-05,8.95012e-05
48,221.043,0.90048,0.713,1.0032,0.64922,0.79056,0.78945,0.57726,1.15999,0.63201,1.07201,8.92512e-05,8.92512e-05,8.92512e-05
49,225.473,0.91521,0.70521,1.00501,0.65349,0.78422,0.775,0.58254,1.15071,0.63282,1.07292,8.90012e-05,8.90012e-05,8.90012e-05
50,229.929,0.89557,0.70158,1.00091,0.66537,0.79845,0.78594,0.58662,1.15404,0.62383,1.07366,8.87512e-05,8.87512e-05,8.87512e-05
51,234.352,0.89758,0.70858,1.0036,0.67275,0.76948,0.77955,0.58466,1.16204,0.63873,1.08119,8.85013e-05,8.85013e-05,8.85013e-05
52,238.775,0.89996,0.72233,1.00371,0.69328,0.77812,0.78697,0.5818,1.1604,0.62648,1.07612,8.82513e-05,8.82513e-05,8.82513e-05
53,243.253,0.88815,0.68646,1.00246,0.72616,0.74941,0.80368,0.59822,1.16184,0.61397,1.0848,8.80013e-05,8.80013e-05,8.80013e-05
54,247.686,0.89003,0.68558,0.99822,0.73462,0.75698,0.79676,0.60151,1.14053,0.6199,1.07775,8.77513e-05,8.77513e-05,8.77513e-05
