epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,13948.3,0.47685,0.26684,1.58392,0.69934,0.67807,0.68598,0.2922,4.43545,3.02177,4.41249,0.00492625,0.00492625,0.00492625
43,14236.4,0.46793,0.2627,1.58315,0.79606,0.62019,0.68353,0.30725,4.41719,3.0229,4.45952,0.0048025,0.0048025,0.0048025
44,14524.8,0.45968,0.26072,1.58085,0.70348,0.65174,0.67791,0.30615,4.44489,2.91497,4.4452,0.00467875,0.00467875,0.00467875
45,14813,0.45889,0.25883,1.58225,0.69215,0.61003,0.66526,0.29048,4.56193,2.86239,4.52157,0.004555,0.004555,0.004555
46,15101.2,0.45232,0.25534,1.58208,0.54901,0.66273,0.65443,0.27469,4.51729,2.98453,4.4232,0.00443125,0.00443125,0.00443125
47,15389.4,0.44799,0.25309,1.58115,0.6835,0.59215,0.58067,0.26909,4.43727,2.89064,4.3925,0.0043075,0.0043075,0.0043075
48,15677.9,0.4449,0.25097,1.5794,0.56236,0.65229,0.65826,0.29839,4.45305,2.86512,4.45339,0.00418375,0.00418375,0.00418375
49,15966.2,0.44216,0.25049,1.57887,0.53556,0.64048,0.65555,0.28771,4.37756,2.96114,4.38847,0.00406,0.00406,0.00406
50,16254.6,0.43692,0.24811,1.57602,0.70901,0.65047,0.65852,0.29514,4.47738,3.0645,4.43324,0.00393625,0.00393625,0.00393625
51,16543,0.4316,0.24396,1.57591,0.72087,0.59955,0.68415,0.3167,4.41116,3.03737,4.33438,0.0038125,0.0038125,0.0038125
52,16831.3,0.4263,0.24054,1.57611,0.76536,0.61969,0.6703,0.33102,4.34643,2.88387,4.32267,0.00368875,0.00368875,0.00368875
53,17121,0.42163,0.23823,1.57557,0.78163,0.65183,0.71033,0.32209,4.41092,2.79239,4.44327,0.003565,0.003565,0.003565
54,17410.4,0.42116,0.23953,1.57522,0.79125,0.63395,0.70344,0.31429,4.44716,2.88082,4.47072,0.00344125,0.00344125,0.00344125
55,17699.7,0.41761,0.23677,1.57552,0.82021,0.61703,0.71179,0.31783,4.38808,2.76864,4.43549,0.0033175,0.0033175,0.0033175
56,17989.7,0.41109,0.23501,1.57209,0.64746,0.64009,0.71413,0.30809,4.37797,2.82111,4.42993,0.00319375,0.00319375,0.00319375
57,18279.1,0.40557,0.23001,1.57174,0.73141,0.65167,0.71466,0.30696,4.37829,2.84059,4.48323,0.00307,0.00307,0.00307
58,18567.6,0.40239,0.22805,1.57084,0.65975,0.6496,0.67696,0.27796,4.51921,2.88659,4.56685,0.00294625,0.00294625,0.00294625
59,18856.6,0.39756,0.22516,1.57013,0.6932,0.60457,0.69083,0.29809,4.43795,2.87304,4.49696,0.0028225,0.0028225,0.0028225
60,19145.3,0.39447,0.22286,1.56895,0.61744,0.68469,0.70549,0.31213,4.46026,2.85453,4.50802,0.00269875,0.00269875,0.00269875
61,19433.8,0.39052,0.22014,1.56971,0.70591,0.61605,0.69664,0.29821,4.42626,2.84064,4.50505,0.002575,0.002575,0.002575
62,19722.4,0.38601,0.21788,1.57027,0.63498,0.67773,0.68652,0.30685,4.42052,2.8023,4.49032,0.00245125,0.00245125,0.00245125
63,20010.8,0.37842,0.21511,1.56672,0.64694,0.69082,0.70325,0.31713,4.42375,2.76069,4.50928,0.0023275,0.0023275,0.0023275
64,20299.3,0.37435,0.21049,1.56544,0.75058,0.69385,0.69516,0.30846,4.40945,2.7296,4.50479,0.00220375,0.00220375,0.00220375
65,20588.6,0.36972,0.20937,1.5645,0.72937,0.62316,0.68743,0.29255,4.44546,2.75663,4.52366,0.00208,0.00208,0.00208
66,20877.9,0.36561,0.20668,1.56399,0.574,0.71624,0.70707,0.29412,4.45821,2.72974,4.58828,0.00195625,0.00195625,0.00195625
67,21167.1,0.36472,0.20672,1.56521,0.72793,0.63914,0.70526,0.28854,4.46355,2.76827,4.61254,0.0018325,0.0018325,0.0018325
68,21455.4,0.35804,0.20268,1.56239,0.72783,0.64807,0.70479,0.29287,4.46635,2.80398,4.59095,0.00170875,0.00170875,0.00170875
69,21743.9,0.35356,0.19941,1.55977,0.7212,0.62946,0.69252,0.29348,4.48334,2.74064,4.56723,0.001585,0.001585,0.001585
